task,architecture,block,profile,epoch,test_acc,alignment,full_patch_max_error,noop_max_error,checkpoint_sha256,val_acc
single_shape,TwoLayerCNN,5002,release_late,200,1.0,0.9816071028820363,0.0,0.0,180220651d5771b5daec3e531c972a063ffab1ead9cc78715c19fc6c14d875bc,1.0
single_shape,TwoLayerCNN,5002,retention_0p1,200,1.0,0.9953794509071341,0.0,0.0,1fd7712caaca09c714d1ea3382f7d63e01be9241fe655d505319aee3e518457a,1.0
single_shape,TwoLayerCNN,5002,retention_1,200,1.0,0.9999461317720155,0.0,0.0,07cac3b619dc09eff098ad375c396da34b2650e52a2fd03a5edf2491718dd543,1.0
single_shape,TwoLayerCNN,5002,template_init,200,1.0,0.8009523098683126,0.0,0.0,86e2b62832019ea2725cbea1e5ebe799fd3935058e5716f4c6e64504b39287fe,1.0
single_shape,TwoLayerCNN,5003,release_default,200,1.0,0.9357810553171547,0.0,0.0,406c1e59d93d41c53486d605461e330e45befbe5e99c50d0d10b542c58f50687,1.0
single_shape,TwoLayerCNN,5003,release_early,200,1.0,0.88778999218709,0.0,0.0,f5f354a8036e74e8d0882614e3b8cc2bf30b7f3e5a7b5090fe2014381e47e438,1.0
single_shape,TwoLayerCNN,5003,release_late,200,1.0,0.9808924770156746,0.0,0.0,7a4811a0cc725f37b035323c84ff4edd0e9249dbd783e5f92f62f39a4868b2cc,1.0
single_shape,TwoLayerCNN,5003,retention_0p1,200,1.0,0.9952248460728655,0.0,0.0,14fe35e7eddc377c7652afd611c76d2f1608fa5c016820e3999f8ffc4d9b4c2d,1.0
single_shape,TwoLayerCNN,5003,retention_1,200,1.0,0.999948447168326,0.0,0.0,e853f657ab001a9c0e2746c6ec0ae9ddaae7dd67eb568c28b36b8c24c41fb16a,1.0
single_shape,TwoLayerCNN,5003,template_init,200,1.0,0.7943599229001569,0.0,0.0,5c456060aa2b747d4a8da2bfc513ba2abadce6804b32de3292b45a59d0e7cf79,1.0
single_shape,TwoLayerCNN,5004,release_default,200,1.0,0.9437331396642055,0.0,0.0,c684aa92f0398ac3018f675452b2dde51975a7e3623b2c1d49b6d78a371c1e87,1.0
single_shape,TwoLayerCNN,5004,release_early,200,1.0,0.9037350787522801,0.0,0.0,5457b07f3dba045ca7e7b34e0a43ba03473cc746cf6add5c573d11e8753d0043,1.0
single_shape,TwoLayerCNN,5004,release_late,200,1.0,0.9822974906766321,0.0,0.0,1d732f41cf4977a7eb1a749be4f2517eb45bdd966cbbbe62b3d1d75e8ff36934,1.0
single_shape,TwoLayerCNN,5004,retention_0p1,200,1.0,0.9951215897659316,0.0,0.0,8d03dc09356cb715c57f6b066bbec4432d79ed3d2002fffe9a4a77b3304d3eca,1.0
single_shape,TwoLayerCNN,5004,retention_1,200,1.0,0.999944375842301,0.0,0.0,47150e3028182d6119e41d532e00728be79c94bd3f24497a28ca731d408edaaf,1.0
single_shape,TwoLayerCNN,5004,template_init,200,1.0,0.8137633508193822,0.0,0.0,cd8406d696c4336d51ea9a9b2c7318320b4fda4b62cc4a8a5099c7ad32927ec8,1.0
single_shape,TwoLayerCNN,5005,release_default,200,1.0,0.9378675671990961,0.0,0.0,9ee659ac6e688cfaa14a65d497e553893c330d7f24d77392408135698a9a7a8a,1.0
single_shape,TwoLayerCNN,5005,release_early,200,1.0,0.8953786955426046,0.0,0.0,6d32ae614b29227ab5109811d98ac144e054f33ce5a9a3b27c0779ad6ce5ae45,1.0
single_shape,TwoLayerCNN,5005,release_late,200,1.0,0.9796634521150194,0.0,0.0,f7919d1a683d4c950e246850dbae1a1619f33cc6d601b4691f6938759f091364,1.0
single_shape,TwoLayerCNN,5005,retention_0p1,200,1.0,0.993558950180754,0.0,0.0,f15634e68925a99d08c78736784eb228952b6155bbef0f871a383add69748852,1.0
single_shape,TwoLayerCNN,5005,retention_1,200,1.0,0.9999342476713842,0.0,0.0,85e08d99a189913295211eef5d18de69de113de2d9a939b5e14066b2baf21d38,1.0
single_shape,TwoLayerCNN,5005,template_init,200,1.0,0.7881176968772714,0.0,0.0,bce0c90cc8e75cceb7fee6a77c88b96b2674c2475b87169fef444ca12f3c8298,1.0
single_shape,TwoLayerCNN,5006,release_default,200,1.0,0.9346286315486831,0.0,0.0,9a8f55f2cf6568f150ea5263ac636a23c5c8d58b48074690d84ffe461cff7093,1.0
single_shape,TwoLayerCNN,5006,release_early,200,1.0,0.8808273236506126,0.0,0.0,c42c56557fdbc0c2babfdabae2773433ca2df823215c832e33b7895667995a73,1.0
single_shape,TwoLayerCNN,5006,release_late,200,1.0,0.9789412429792861,0.0,0.0,e350042b5ce3ba03e1d8f45d9cf2de8826fd0d4460efb765710ee107e2660380,1.0
single_shape,TwoLayerCNN,5006,retention_0p1,200,1.0,0.9943079810189814,0.0,0.0,35af24f1e6768518f425677aeb760eac5dea578cd79b0553b5e8d4118032080b,0.99609375
single_shape,TwoLayerCNN,5006,retention_1,200,1.0,0.9998873193081639,0.0,0.0,ff093ea7ad44d7c735c865a1a3db601fa0f1f24f005002e0bd1ad40b5d8a5346,0.99609375
single_shape,TwoLayerCNN,5006,template_init,200,1.0,0.7849708600399521,0.0,0.0,4464bf1ea08c2e5c9493d774b6f45caed5bfc01a334a617f9bde7586e67bef75,1.0
single_shape,TwoLayerCNN,5007,release_default,200,1.0,0.9415938586310906,0.0,0.0,0ae6a49cdc3b90383c4f6376ac8b8befc3fa9a6cf0e279f053770e27543015f4,1.0
single_shape,TwoLayerCNN,5007,release_early,200,1.0,0.898174955796621,0.0,0.0,d40d2424252d94f01b10507d2710a3ed5f6a58061e2defdff1dbf4a05176fac5,1.0
single_shape,TwoLayerCNN,5007,release_late,200,1.0,0.9826010703318504,0.0,0.0,1813a815647ac17683ed6c1125a1cb1d5951bf88a6acd393242e851ad0c8d1cb,1.0
single_shape,TwoLayerCNN,5007,retention_0p1,200,1.0,0.9960120530709629,0.0,0.0,f1310818cd80c93ee61891adbbabe3a1620a03698a8d2c2e7499e40f94c6ae3b,1.0
single_shape,TwoLayerCNN,5007,retention_1,200,1.0,0.999955937470786,0.0,0.0,64d035ffc7d9d39d9c9109333724312bf882d1f909daa7b960dd1a69dbb1b0bf,1.0
single_shape,TwoLayerCNN,5007,template_init,200,1.0,0.8055615842345856,0.0,0.0,dbf500a7d43219469d12bd983e3b7e1d1bce39a9deecf0e8f2217856029b069b,1.0
single_shape,TwoLayerCNN,5008,release_default,200,1.0,0.9466969727098891,0.0,0.0,4f9140332c0e46231a95bb29763cdf941819dafe3e690e13ef154fdaabf0c771,1.0
single_shape,TwoLayerCNN,5008,release_early,200,1.0,0.9072505527497006,0.0,0.0,e71b76a5cf91e98948d729f125013761eedb9f8a8f76a788a2ec9da132d612a3,1.0
single_shape,TwoLayerCNN,5008,release_late,200,1.0,0.9831919535184704,0.0,0.0,0f0a4c6d0c11ae6a8ef1bef527d0d717e246a27ce24681262ac9da06c749d706,1.0
single_shape,TwoLayerCNN,5008,retention_0p1,200,1.0,0.9957204944390401,0.0,0.0,9e202f8cfcadf051bfef40cc204a1347ba814c61010026df7e267068609a9770,1.0
single_shape,TwoLayerCNN,5008,retention_1,200,1.0,0.9999570852993191,0.0,0.0,62b9b35a2884eef4b867986e463b0d5f9b99fc745fcafc32f5e0515800e4f2f0,1.0
single_shape,TwoLayerCNN,5008,template_init,200,1.0,0.8174260135670632,0.0,0.0,c5d8f18703fcf9e7b1a400c73b56909ae67063ded10e256c71ff93e15814c9eb,1.0
single_shape,TwoLayerCNN,5009,release_default,200,1.0,0.9424316367345192,0.0,0.0,e80e8793fb3851ce773e8fcbef91d3f60ddd235bcbfae481495b0b67d692a2cd,1.0
single_shape,TwoLayerCNN,5009,release_early,200,1.0,0.8958305381739122,0.0,0.0,739424c5079c31c53a0641c9f6a840ddd5050e47a9fa283a79f01997858b3d55,1.0
single_shape,TwoLayerCNN,5009,release_late,200,1.0,0.9820689389319234,0.0,0.0,4ed4090d2ac9e63b480a4a5d34b10845a3bd3a0dabfbfe5a2619edc290acfec4,1.0
single_shape,TwoLayerCNN,5009,retention_0p1,200,1.0,0.9941315180870456,0.0,0.0,3776adae08f666dee461a757607c74b55d0788e5b7f3a04a0830e029c0046c08,1.0
single_shape,TwoLayerCNN,5009,retention_1,200,1.0,0.9999412797517314,0.0,0.0,62370e7fe65d1dd4a5744e998387c2efd62cfad18798464eada4cfde1fc77d6d,1.0
single_shape,TwoLayerCNN,5009,template_init,200,1.0,0.8000888611751805,0.0,0.0,47dc75028fa4d9df2a1d6eb7a31b0f63227840539063da6f8529f9b989bc3b6c,1.0
single_shape,TwoLayerCNN,5010,release_default,200,1.0,0.9479613735260186,0.0,0.0,90df66d30fc52ef225f92f8b1ca740130f684cd4681f7f28d46dd5b1c5b23c52,1.0
single_shape,TwoLayerCNN,5010,release_early,200,1.0,0.9073922285717835,0.0,0.0,484f8ca3667f4c25d99a6ebe60e607f612aeafee9e40be4f97e85a0c149a2e96,1.0
single_shape,TwoLayerCNN,5010,release_late,200,1.0,0.9846889608434519,0.0,0.0,9fc734e351ecd701eddc8367a93a2690356e3afde86399db38bf73821b8debd2,1.0
single_shape,TwoLayerCNN,5010,retention_0p1,200,1.0,0.9960022125604449,0.0,0.0,bdf7d0e9639808c8bf47a57f141b0edd744e8a5e3f394167b35cb49cb1c984e1,1.0
single_shape,TwoLayerCNN,5010,retention_1,200,1.0,0.9999576548478649,0.0,0.0,6d5349ec798739532762fd1120aff8bbb7e4f32e386d977958974d31ef3699d4,1.0
single_shape,TwoLayerCNN,5010,template_init,200,1.0,0.8112265167911117,0.0,0.0,125a93fad62c815ad3eb6bfb806e6e04d79764c858bd145458ecd3b5d2db5921,1.0
single_shape,TwoLayerCNN,5011,release_default,200,1.0,0.9441591502290858,0.0,0.0,64140a9682025ddb57a65bd9e967c95198c7db0a7290276fa92a61f80044db1c,1.0
single_shape,TwoLayerCNN,5011,release_early,200,1.0,0.8966623334444446,0.0,0.0,5388d1c10ac6900fca5a9855be8d99d82759505a4e8983504497fd42e5741c6a,1.0
single_shape,TwoLayerCNN,5011,release_late,200,1.0,0.983141589110204,0.0,0.0,07ccc3faaa3fc6a9e3cc5c41315283a5b3ced9bf9a077a5ee2d502f266301213,1.0
single_shape,TwoLayerCNN,5011,retention_0p1,200,1.0,0.9951698409259442,0.0,0.0,db1d57c90fa4c7a23c33c41bbd5573abeb02cd0a4a4961404244323a5ed55957,1.0
single_shape,TwoLayerCNN,5011,retention_1,200,1.0,0.9999409181679841,0.0,0.0,34fa5747a5c3c38f3159e518e404160ff385926ffa2cf63043045a9717b56e88,1.0
single_shape,TwoLayerCNN,5011,template_init,200,1.0,0.7969020221254084,0.0,0.0,a519b9a34fe3cce582cd061992f6e9614dcc6b5a2b13274c3990df0abb69455a,1.0
single_shape,TwoLayerCNN,5012,release_default,200,1.0,0.9513064495031058,0.0,0.0,da1e485e80adac2ce5dd505fbaa56b0fdd0c465afeee0cdf2a2a66442723144b,1.0
single_shape,TwoLayerCNN,5012,release_early,200,1.0,0.9061756318616732,0.0,0.0,89b3014275bffa4ad13319927a94c0f26f7a36c43a775ae318067c4f95898dc4,1.0
single_shape,TwoLayerCNN,5012,release_late,200,0.99609375,0.9858017107895028,0.0,0.0,7dcf01835309db36b2fff001689ab958f7562d86b46e245326901a4a5090aad1,1.0
single_shape,TwoLayerCNN,5012,retention_0p1,200,1.0,0.9955871855893474,0.0,0.0,8a85e6aab76b11af3b96ab5e0e9bc1020413aa8d943cf7da35b78ccf9db0b192,1.0
single_shape,TwoLayerCNN,5012,retention_1,200,1.0,0.9999646550302647,0.0,0.0,6cf52e35c279e8e96f68615fb1f841958fb96888ce1e7bff6724f5e65774a917,1.0
single_shape,TwoLayerCNN,5012,template_init,200,1.0,0.8001050807318,0.0,0.0,ca58652b9d6a8e645106c947255549940972a81fbfbffe7e0995b399f1b37b28,1.0
single_shape,TwoLayerCNN,5013,release_default,200,1.0,0.9479482108974524,0.0,0.0,969284ecd00b6e0bc5e068fdd6666ab41f364d02688586d43572d2f6ff970a1d,1.0
single_shape,TwoLayerCNN,5013,release_early,200,1.0,0.9061347304701588,0.0,0.0,bdb65c7945e992e5d5d8ab24ddb3e30391c96bbc4129615182aa93883d6a61bf,1.0
single_shape,TwoLayerCNN,5013,release_late,200,1.0,0.9841775008433953,0.0,0.0,05f0b0f04be59d0503ba816e52256d7681f675264ce81ea9ae6084a45283e708,1.0
single_shape,TwoLayerCNN,5013,retention_0p1,200,1.0,0.9957660916338527,0.0,0.0,c6921a79e1111c13117a3901d03525126158304b49e162134e0bfd275d68c6f0,1.0
single_shape,TwoLayerCNN,5013,retention_1,200,1.0,0.9999557557897969,0.0,0.0,775c367474bb83740bdcf908773b7a824b4ad7f82972c1b2f125b6de05c60fb9,1.0
single_shape,TwoLayerCNN,5013,template_init,200,1.0,0.8194272940040876,0.0,0.0,fd2f2398e54ed8e17edfebf3dd7e62f0499810bcf58fe324c3c7a25d8451be05,1.0
single_shape,TwoLayerCNN,5014,release_default,200,1.0,0.9510811185612295,0.0,0.0,14a4392ea64053d753cfc9d03e7f1e12d1efa26948d984d5485a22b42bfc5073,1.0
single_shape,TwoLayerCNN,5014,release_early,200,1.0,0.9109138287497798,0.0,0.0,b5ce19c4cb2879d0f3972099699a9431c054f4d6153a04264e9a672bc3dd3477,1.0
single_shape,TwoLayerCNN,5014,release_late,200,1.0,0.9854617219624999,0.0,0.0,16855718bc9a9424aaf49afacdeaca87f787844cd1a42d610e289782a4a2a4a2,1.0
single_shape,TwoLayerCNN,5014,retention_0p1,200,1.0,0.9958746065139907,0.0,0.0,07e62001d5b4a707d2c633b9c55802151394318594ca837f9db0628cd9a1c2b6,1.0
single_shape,TwoLayerCNN,5014,retention_1,200,1.0,0.9999537189945741,0.0,0.0,7e1b41667b5a5ca360f8eab08782b4f9fa2833fc65007254ba25b61d241fe91c,1.0
single_shape,TwoLayerCNN,5014,template_init,200,1.0,0.8128536767592645,0.0,0.0,2957fe365b5bb2563053c69e67c2389dcdaa8caf425f8205dc12d7068e7216d6,1.0
single_shape,TwoLayerCNN,5015,release_default,200,1.0,0.9320577152940022,0.0,0.0,171091d21b4dec4f48ca7f3f194e200b22e94af77d969b04d555958e38c025a0,1.0
single_shape,TwoLayerCNN,5015,release_early,200,1.0,0.8852405350868671,0.0,0.0,774b6d5324653c8179edab1a300b1bd42d3fb91e3a96cad49a374e3f8cb3e797,1.0
single_shape,TwoLayerCNN,5015,release_late,200,1.0,0.9781607672534964,0.0,0.0,b6442043a68c6552f7bb29fa8764089ef4104597718bfe7fc6c76403cf7d9d07,1.0
single_shape,TwoLayerCNN,5015,retention_0p1,200,1.0,0.9945998208762674,0.0,0.0,74db91bfcf4dd411b6afe94bbf1174662dce1ceb4894b3b39a32c45153f6c4a1,1.0
single_shape,TwoLayerCNN,5015,retention_1,200,1.0,0.9999446264814391,0.0,0.0,abd4e81e3731ed118b86aefa7bfd8d19768099a2989e3fab0f2fdf8d204072eb,1.0
single_shape,TwoLayerCNN,5015,template_init,200,1.0,0.8006291467226978,0.0,0.0,de41d0968d0ff6dd6c3c9c5713d1f1d6883d94662e62a438c0c7999cf98e8be7,1.0
single_shape,TwoLayerCNN,5016,release_default,200,1.0,0.9307128907699664,0.0,0.0,30e9397c14d3dd7bffbe6c79343f55e2069d7e0e6691440742d81b12bc868752,1.0
single_shape,TwoLayerCNN,5016,release_early,200,1.0,0.8803688440120769,0.0,0.0,1476f6825f0999d54a5c71c6d80a8135898b2b549c3b11be34139aa5858513c0,1.0
single_shape,TwoLayerCNN,5016,release_late,200,0.99609375,0.9780197420889895,0.0,0.0,d37dc5f388ed0460618d46806be4eb5cbad4d8cc78ff995ec0b862477d70709e,1.0
single_shape,TwoLayerCNN,5016,retention_0p1,200,1.0,0.9916889640412896,0.0,0.0,0dd9f940894016a9ce65c37ae991ad190b2bee78e8afe3cdf614ede1cd3f47fe,1.0
single_shape,TwoLayerCNN,5016,retention_1,200,0.99609375,0.9999155222676432,0.0,0.0,842b062455cda320022c0643e4f16213bfe1b381e63bde30bfa128a8b76676f1,1.0
single_shape,TwoLayerCNN,5016,template_init,200,1.0,0.75321731428004,0.0,0.0,64e97dbf90d249b7879cd9a89380806fa99b854bddf6dfae2ce3c80de47505ae,1.0
single_shape,TwoLayerCNN,5017,release_default,200,1.0,0.9477294159428327,0.0,0.0,edc3a08b993f872fdb0c7f06c61980888039352712a6195a42cbe5b12c37299b,1.0
single_shape,TwoLayerCNN,5017,release_early,200,1.0,0.9014790505633417,0.0,0.0,7f23513caac5f91b0cf7b9c2a6c1f45d976ca77543ec432bb0631b9149c91f60,1.0
single_shape,TwoLayerCNN,5017,release_late,200,1.0,0.984699831919601,0.0,0.0,e9189b543546d4c6435f9005f8f36ec477d3ac1a9ae729e259575f5f59bf4a76,1.0
single_shape,TwoLayerCNN,5017,retention_0p1,200,1.0,0.9953432148614959,0.0,0.0,778991b2629785abfe9ba6d6253bef54060fd259876b401b0d9fba0a1fa1c111,1.0
single_shape,TwoLayerCNN,5017,retention_1,200,1.0,0.999961797077509,0.0,0.0,2f2dd68a4d10fa3422129babf64d628a8ac1397394faaf101a7239d3a8d3c7f7,1.0
single_shape,TwoLayerCNN,5017,template_init,200,1.0,0.8023757135917392,0.0,0.0,752a1f0371fd7cbe988db0b597136ddd8ec5bc3eb684edd9445f8c1911987bf8,1.0
single_shape,TwoLayerCNN,5018,release_default,200,1.0,0.9463100295783315,0.0,0.0,d126f3ea06463be2f193f294b16b8168c0796c338d79ffc51e75ef01de8f5316,1.0
single_shape,TwoLayerCNN,5018,release_early,200,1.0,0.9049684733540219,0.0,0.0,9bd08162ac624d1854c5a50f487fc226bed79554acb538771d3b4d57c008c32d,1.0
single_shape,TwoLayerCNN,5018,release_late,200,1.0,0.9826117169101971,0.0,0.0,6ba5f4c7ff96cbc8469a8c76c1eacb073cd80e4a35a9aaa5fbcb3ec347821ffa,1.0
single_shape,TwoLayerCNN,5018,retention_0p1,200,1.0,0.9954024718290128,0.0,0.0,b7c322aa43478bf06fd6d2b34191dbed3fdae4706c282f71bc5f00e9ab3793f7,1.0
single_shape,TwoLayerCNN,5018,retention_1,200,1.0,0.9999369905862314,0.0,0.0,10d3bad7f376bbaf8f6946f4cf12f15119b3e93eb2bc2d773f4d9dd977e4f323,1.0
single_shape,TwoLayerCNN,5018,template_init,200,1.0,0.8079440957866122,0.0,0.0,2b5ba66ba467e3f1f1b7cffaa6f3558351ca77f89331b3f3e79cb4cd3ed8c858,1.0
single_shape,TwoLayerCNN,5019,release_default,200,1.0,0.940827442923184,0.0,0.0,d1828b8a7c5402223e26a7071061e9bcfdacea11b57b27ee3a525aeb58051067,1.0
single_shape,TwoLayerCNN,5019,release_early,200,1.0,0.9025985957696367,0.0,0.0,3af5dd4e026ac9a12bb1ab7a9e1d432e4938bd77bed440e2882b63d309d1ab51,1.0
single_shape,TwoLayerCNN,5019,release_late,200,1.0,0.980495857399792,0.0,0.0,b0f372d10a320c20056d8eab0858f7144ee76022b2b210cc27d35b1eb1ee1636,1.0
single_shape,TwoLayerCNN,5019,retention_0p1,200,1.0,0.9948386679520803,0.0,0.0,fb3fa6bb63c64d9e0a6c452656e1c020a7edc01e4b66e11c54221f9cc9bc7dda,1.0
single_shape,TwoLayerCNN,5019,retention_1,200,1.0,0.9999347987322305,0.0,0.0,efa2b9b6c372e106cecd354a07772d0b2b9b64d0d99cc2da0d402f5b1f51f6a2,1.0
single_shape,TwoLayerCNN,5019,template_init,200,1.0,0.8073620157844567,0.0,0.0,642eb9edd10241c4c3d7ecc958ceb2964ac10cbcaef287c8da9719614fd7175a,1.0
single_shape,TwoLayerCNN,5020,release_default,200,1.0,0.946905053509132,0.0,0.0,cd91c02002753e832f4051dd0f345b1f6de42176f0fd59d84b653db4f384a8fa,1.0
single_shape,TwoLayerCNN,5020,release_early,200,1.0,0.9032441441991077,0.0,0.0,04d3addf2489164ca75233db0bb56497e921ec9b1199fb27f931da6955f0cbfb,1.0
single_shape,TwoLayerCNN,5020,release_late,200,1.0,0.9835812722728582,0.0,0.0,572e03b99caefdf8532a3e9cc62f58888ccbedd534fd2a98bb8e9a28f23da59b,1.0
single_shape,TwoLayerCNN,5020,retention_0p1,200,1.0,0.9955518280980227,0.0,0.0,dd9106010492bfe78efb0bfc4109c6b16fef4e6a145f3c3bec3b203dea457d99,1.0
single_shape,TwoLayerCNN,5020,retention_1,200,1.0,0.9999449065487155,0.0,0.0,051ba1530c551d59768ff07d54d9ff8bd1f40cbc253ae034226d98439eea0ff2,1.0
single_shape,TwoLayerCNN,5020,template_init,200,1.0,0.8096435203698688,0.0,0.0,d19929bd4e814b88f541266368e811eb03e5884255cbc5b3c5462f7b42d63fbf,1.0
single_shape,TwoLayerCNN,5021,release_default,200,1.0,0.9416686322587748,0.0,0.0,b6a9f0b7d62f69981f5ee97f9a6d9bbd0c5ebef79cbdc13e3e5b89b5fd7b1990,1.0
single_shape,TwoLayerCNN,5021,release_early,200,1.0,0.8955023408194307,0.0,0.0,da5b56e12357e49db8b87e9fa728494cd3abff9fb4eac07c179eafb961e2e30e,1.0
single_shape,TwoLayerCNN,5021,release_late,200,1.0,0.98117766144374,0.0,0.0,b064e13d2cf469dba87950061ebab6e53e18bc470ef095a22336caf5bc9fff42,1.0
single_shape,TwoLayerCNN,5021,retention_0p1,200,1.0,0.9948474997437311,0.0,0.0,3fec141f6f891ef2ed4857bcb11973ad72d3b29193d706242b35b051f71c9ccf,1.0
single_shape,TwoLayerCNN,5021,retention_1,200,1.0,0.9999429616905403,0.0,0.0,c7cfbd13ca815fa6404a954eb67274aaf3a0c7b8e448475173ace3b571c1c41d,1.0
single_shape,TwoLayerCNN,5021,template_init,200,1.0,0.7843868770900366,0.0,0.0,a9187eaa7361e51b6184d0af4043780176fd16f60b615fe0164614061a723d2a,1.0
single_shape,TwoLayerCNN,5022,release_default,200,1.0,0.9310595738082525,0.0,0.0,47563cd087981123dea4511b6e3505aadc62cc777f6525ee36ed6540796eebdc,1.0
single_shape,TwoLayerCNN,5022,release_early,200,1.0,0.8763382588581403,0.0,0.0,a3cf8ff58983e2930f1d0044bc5e180e7a205f446087f4341dae225566cc3816,1.0
single_shape,TwoLayerCNN,5022,release_late,200,1.0,0.978014512008311,0.0,0.0,077cd61d3c9029d4affec1a0ba0bb52cee997dc0c5bab09a620946b4c48739ab,1.0
single_shape,TwoLayerCNN,5022,retention_0p1,200,1.0,0.9939231056375503,0.0,0.0,313f96a16eb29686709200144098e27b410395a5b8f72441af6c4e075965ba8b,1.0
single_shape,TwoLayerCNN,5022,retention_1,200,1.0,0.9999359461490752,0.0,0.0,e80ec68abf55e74ec7153186e562294fd410134d8029bc46f9fc1236f02c89dc,1.0
single_shape,TwoLayerCNN,5022,template_init,200,1.0,0.7872340952268544,0.0,0.0,5967979bfef1182a203a4ad5e2cd5992a675f7def12d1e1d9768269c3225abd1,1.0
single_shape,TwoLayerCNN,5023,release_default,200,1.0,0.9343303382751417,0.0,0.0,19df932679fec34c9503011bdd37b1d051c9a4b3fe208e85bd518dbe5c7a416c,1.0
single_shape,TwoLayerCNN,5023,release_early,200,1.0,0.8838327953652737,0.0,0.0,22750bd3baa3542b82858fe16b1022ac370a44cd32b48204e62d9e1f02e8f4d3,1.0
single_shape,TwoLayerCNN,5023,release_late,200,1.0,0.9792132908548487,0.0,0.0,1b373b9f88cde2605bd77b67c9c611f8bc28035880e513c9df20aa0d5d848f96,1.0
single_shape,TwoLayerCNN,5023,retention_0p1,200,1.0,0.9935910854569798,0.0,0.0,dc0453901d408a49206d01c3b0d0a28aabd53a5eedd8e1019594eccc392332d5,1.0
single_shape,TwoLayerCNN,5023,retention_1,200,1.0,0.999932285753915,0.0,0.0,0510106ccd89e7e982cb3d445e0b3a215cbaa257dc529077e9c8a24595787142,1.0
single_shape,TwoLayerCNN,5023,template_init,200,1.0,0.7764480729734442,0.0,0.0,27198003e12e9fc166390803b2595b873d874fb7e8d8db2f8b94586f345e5146,1.0
single_shape,TwoLayerCNN,5024,release_default,200,1.0,0.9427790477290449,0.0,0.0,12cd58e2ed5d6afd48063622eac137386b937035522c8a87b6f587f20e488965,1.0
single_shape,TwoLayerCNN,5024,release_early,200,1.0,0.8945308399658249,0.0,0.0,1a31b74dc9163d833588a805cde5c0b6b34a888ee07463fa4e280ddbfe5ea461,1.0
single_shape,TwoLayerCNN,5024,release_late,200,1.0,0.9826700664490828,0.0,0.0,122d2ec98b19793ee0d4823cc3dca2e89e8f4cb84bd4696228762b2d52318190,1.0
single_shape,TwoLayerCNN,5024,retention_0p1,200,1.0,0.9949264773418965,0.0,0.0,7624cdd3b42577e80245dbab5a5c4e83e5e0c654ef33417c22209e0f14cf1346,1.0
single_shape,TwoLayerCNN,5024,retention_1,200,1.0,0.9999588369848035,0.0,0.0,c24d9fc94211ae44bcda9c1908bca34e7a3c84b6ad6ffb01b420bfd7541cc896,1.0
single_shape,TwoLayerCNN,5024,template_init,200,1.0,0.7890657163525056,0.0,0.0,c22a2ab13ed7ace8572a68ad87c56db09bb8d4ba8825f09c837c8321dd5ba871,1.0
single_shape,TwoLayerCNN,5025,release_default,200,1.0,0.9413161899459858,0.0,0.0,20d63fa1c19c345114c9402297ccf78fd25c524ba8c566f444b4d2d9c9e54202,1.0
single_shape,TwoLayerCNN,5025,release_early,200,1.0,0.8924938143480496,0.0,0.0,1dc3125976af3334781801b24b6cdc5ef45d46ceeb906f5931e176a0aa156c4d,1.0
single_shape,TwoLayerCNN,5025,release_late,200,1.0,0.9832126463799932,0.0,0.0,0b0d9d7908c799f1d05ce5d39d7385b9873d2bd0af42fe86f7d4e6b4190c4f75,1.0
single_shape,TwoLayerCNN,5025,retention_0p1,200,1.0,0.995472261521858,0.0,0.0,a4eb2c39360e1c62fada3bf7713f7f4c476681b4b30276a083e381c9f777e4f8,1.0
single_shape,TwoLayerCNN,5025,retention_1,200,1.0,0.9999589488002838,0.0,0.0,5f97ec8aa587467dbf870fcb73b06e7ef418f463ce35f959d496d84ae4bc40a7,1.0
single_shape,TwoLayerCNN,5025,template_init,200,1.0,0.7993114761422565,0.0,0.0,096934cb86b167bd33dec57d16709b2f21dd5161c610337bd8e9e790c8f183b2,1.0
single_shape,TwoLayerCNN,5026,release_default,200,1.0,0.9404600982030966,0.0,0.0,09df115091487b0df4dc6caa796957eb498834cb402b57e8b8637fcadf4eeab2,1.0
single_shape,TwoLayerCNN,5026,release_early,200,1.0,0.8983561661719878,0.0,0.0,8357ae06a96a828eb09601ff1cf2e44afe41b558881d495c0be5e37a77aad923,1.0
single_shape,TwoLayerCNN,5026,release_late,200,1.0,0.9810940079671101,0.0,0.0,ef83b02d83f992ca61c1805077e3472944d59434fee1b3e3d12a7918c4ca4958,1.0
single_shape,TwoLayerCNN,5026,retention_0p1,200,1.0,0.9953317157548194,0.0,0.0,c95ffe8b12a59cfd873b38ed7bbe6eff31987d2c72be264705d1d731a1a9231e,1.0
single_shape,TwoLayerCNN,5026,retention_1,200,1.0,0.9999471684057499,0.0,0.0,251f3f56e1fa97956030f1153e3193bc0363b725e457b84e141649d513205947,1.0
single_shape,TwoLayerCNN,5026,template_init,200,1.0,0.8093543250162021,0.0,0.0,0e59f6c3324e4be9ac92779c467d757093ed5862b9200046d4fe8132cb86e37e,1.0
single_shape,TwoLayerCNN,5027,release_default,200,1.0,0.9326177407216195,0.0,0.0,e6293b7aa1362244d42b921018dc00067f633ce0b804316e54f61c959c88f641,1.0
single_shape,TwoLayerCNN,5027,release_early,200,1.0,0.8820585160339589,0.0,0.0,3492937c929219908cc1d648e55e15f56fba50d0c68d744d447192c40c7a53a7,1.0
