task,architecture,profile,method,k,metric,n,mean,sd,ci_low,ci_high
single_shape,TinyCNN,retention_0p1,contrast,15,fidelity,50,0.0012052882494998673,0.0008104893628421283,0.0009749497211673968,0.0014356267778323378
single_shape,TinyCNN,retention_0p1,contrast,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,contrast,1,fidelity,50,-0.10686329929081843,0.03739777007692212,-0.117491627949232,-0.09623497063240487
single_shape,TinyCNN,release_early,contrast,2,fidelity,50,-0.20323008043119864,0.06895907610211523,-0.22282803301731052,-0.18363212784508676
single_shape,TinyCNN,release_early,contrast,3,fidelity,50,-0.21400207376054964,0.06881957366887496,-0.23356038019380063,-0.19444376732729865
single_shape,TinyCNN,release_early,contrast,4,fidelity,50,-0.1662159569289734,0.0708204812495317,-0.18634291500478462,-0.14608899885316218
single_shape,TinyCNN,release_early,contrast,5,fidelity,50,-0.09725676397157304,0.06392616381354264,-0.11542437871128677,-0.07908914923185931
single_shape,TinyCNN,release_early,contrast,6,fidelity,50,-0.05648765527009798,0.04479385564974052,-0.06921792819128388,-0.04375738234891209
single_shape,TinyCNN,release_early,contrast,7,fidelity,50,-0.02831304195708925,0.04591395407357646,-0.04136164332817503,-0.015264440586003463
single_shape,TinyCNN,release_early,contrast,8,fidelity,50,-0.006774127217251718,0.04184003302687566,-0.018664933037327264,0.0051166786028238286
single_shape,TinyCNN,release_early,contrast,9,fidelity,50,0.019463264651734865,0.032156225039817805,0.010324566610805594,0.028601962692664136
single_shape,TinyCNN,release_early,contrast,10,fidelity,50,0.023723401033278524,0.02331180153170743,0.017098260342026734,0.030348541724530314
single_shape,TinyCNN,release_early,contrast,11,fidelity,50,0.024749477238016473,0.014166367757026602,0.020723440067673418,0.02877551440835953
single_shape,TinyCNN,release_early,contrast,12,fidelity,50,0.018049344695917183,0.009842305316318809,0.015252192474190473,0.020846496917643894
single_shape,TinyCNN,release_early,contrast,13,fidelity,50,0.010416903829233139,0.006435923851778765,0.008587834508347648,0.01224597315011863
single_shape,TinyCNN,release_early,contrast,14,fidelity,50,0.004860687445097465,0.002797492196800217,0.004065648959493001,0.005655725930701928
single_shape,TinyCNN,release_early,contrast,15,fidelity,50,0.001517944052741953,0.0008037155434803599,0.001289530622571793,0.0017463574829121129
single_shape,TinyCNN,release_early,contrast,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_default,contrast,1,fidelity,50,-0.10983783907229958,0.033728660891710796,-0.11942341843780559,-0.10025225970679356
single_shape,TinyCNN,release_default,contrast,2,fidelity,50,-0.2036835964690169,0.07252551042804754,-0.2242951184758908,-0.18307207446214302
single_shape,TinyCNN,release_default,contrast,3,fidelity,50,-0.21252672305866266,0.07836675308138212,-0.23479830785980177,-0.19025513825752355
single_shape,TinyCNN,release_default,contrast,4,fidelity,50,-0.16970436574301703,0.07292597062787916,-0.19042969727943423,-0.14897903420659983
single_shape,TinyCNN,release_default,contrast,5,fidelity,50,-0.09531466510331274,0.053740128229671814,-0.11058744056012278,-0.0800418896465027
single_shape,TinyCNN,release_default,contrast,6,fidelity,50,-0.0513174780255092,0.0371906927960607,-0.061886955971857345,-0.04074800007916105
single_shape,TinyCNN,release_default,contrast,7,fidelity,50,-0.027620818391758794,0.04001271473438217,-0.038992306099117864,-0.016249330684399724
single_shape,TinyCNN,release_default,contrast,8,fidelity,50,-3.913157510583964e-05,0.04128026082526659,-0.011770851895690165,0.011692588745478487
single_shape,TinyCNN,release_default,contrast,9,fidelity,50,0.01832018756273589,0.02460012961350974,0.011328908081789038,0.025311467043682742
single_shape,TinyCNN,release_default,contrast,10,fidelity,50,0.021765985979476064,0.019254173409775394,0.016294010441248404,0.027237961517703725
single_shape,TinyCNN,release_default,contrast,11,fidelity,50,0.023168307018421926,0.015212338049778859,0.01884500837993673,0.02749160565690712
single_shape,TinyCNN,release_default,contrast,12,fidelity,50,0.01748636682913516,0.010053392430232743,0.01462922431339844,0.02034350934487188
single_shape,TinyCNN,release_default,contrast,13,fidelity,50,0.01026499390200979,0.006491182282089039,0.008420220308990489,0.012109767495029091
single_shape,TinyCNN,release_default,contrast,14,fidelity,50,0.004895147898745979,0.0028130193353987213,0.004095696649176975,0.005694599148314983
single_shape,TinyCNN,release_default,contrast,15,fidelity,50,0.0015235018994572648,0.0008175339188001479,0.0012911613304731613,0.0017558424684413682
single_shape,TinyCNN,release_default,contrast,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_late,contrast,1,fidelity,50,-0.1059609607948434,0.032826393236654844,-0.11529011852996701,-0.0966318030597198
single_shape,TinyCNN,release_late,contrast,2,fidelity,50,-0.2020371096506008,0.06555263276950142,-0.22066696175315942,-0.18340725754804216
single_shape,TinyCNN,release_late,contrast,3,fidelity,50,-0.20075830466763261,0.06998471513465876,-0.22064774064166703,-0.1808688686935982
single_shape,TinyCNN,release_late,contrast,4,fidelity,50,-0.14983845124984385,0.06282318234758802,-0.1676926021252632,-0.1319843003744245
single_shape,TinyCNN,release_late,contrast,5,fidelity,50,-0.08398443504563494,0.053528580224244955,-0.09919708922451627,-0.0687717808667536
single_shape,TinyCNN,release_late,contrast,6,fidelity,50,-0.04566158621790832,0.036495309663060804,-0.05603343846449313,-0.03528973397132351
single_shape,TinyCNN,release_late,contrast,7,fidelity,50,-0.02168952980059897,0.036109331515499984,-0.03195168827135692,-0.01142737132984102
single_shape,TinyCNN,release_late,contrast,8,fidelity,50,0.0009320342271337401,0.03304768195498964,-0.00846001306589729,0.010324081520164771
single_shape,TinyCNN,release_late,contrast,9,fidelity,50,0.016225131773056182,0.02561455248486375,0.00894555650192757,0.023504707044184794
single_shape,TinyCNN,release_late,contrast,10,fidelity,50,0.017583903159377145,0.016652968692806788,0.01285118182221262,0.02231662449654167
single_shape,TinyCNN,release_late,contrast,11,fidelity,50,0.016372859853403313,0.015376991424641844,0.012002767243535297,0.02074295246327133
single_shape,TinyCNN,release_late,contrast,12,fidelity,50,0.015017812592725228,0.00985642078955234,0.012216648797891715,0.017818976387558742
single_shape,TinyCNN,release_late,contrast,13,fidelity,50,0.009580455340470036,0.006114602631788179,0.007842704499909921,0.01131820618103015
single_shape,TinyCNN,release_late,contrast,14,fidelity,50,0.004860317665773175,0.0028837065757403423,0.00404077732477541,0.005679858006770939
single_shape,TinyCNN,release_late,contrast,15,fidelity,50,0.0014975656538408222,0.0008341042127217881,0.0012605158594295486,0.0017346154482520957
single_shape,TinyCNN,release_late,contrast,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,template_init,auroc,1,fidelity,50,-0.14021199080465435,0.04182581310137087,-0.15209875536661605,-0.12832522624269266
single_shape,TinyCNN,template_init,auroc,2,fidelity,50,-0.22236574925615663,0.06917291823813293,-0.24202447510489722,-0.20270702340741603
single_shape,TinyCNN,template_init,auroc,3,fidelity,50,-0.2216561824604401,0.07063587028204635,-0.24173067467980194,-0.20158169024107828
single_shape,TinyCNN,template_init,auroc,4,fidelity,50,-0.17544741703134561,0.0676495715591709,-0.19467321254409534,-0.1562216215185959
single_shape,TinyCNN,template_init,auroc,5,fidelity,50,-0.12709024788074716,0.07235989136187418,-0.14765470146980442,-0.10652579429168989
single_shape,TinyCNN,template_init,auroc,6,fidelity,50,-0.0702603985151391,0.059183551191272096,-0.08708017766076918,-0.053440619369509015
single_shape,TinyCNN,template_init,auroc,7,fidelity,50,-0.04095443860002729,0.06134485884632263,-0.05838845458498158,-0.023520422615072988
single_shape,TinyCNN,template_init,auroc,8,fidelity,50,-0.01712333131692836,0.051561098614470786,-0.03177683340906619,-0.0024698292247905297
single_shape,TinyCNN,template_init,auroc,9,fidelity,50,0.007304328567800507,0.034327592650457824,-0.0024514653201979323,0.017060122455798944
single_shape,TinyCNN,template_init,auroc,10,fidelity,50,0.01270421418238402,0.026856496423752298,0.005071682349121302,0.020336746015646737
single_shape,TinyCNN,template_init,auroc,11,fidelity,50,0.015514766554377873,0.016001608941292322,0.010967159610390239,0.020062373498365507
single_shape,TinyCNN,template_init,auroc,12,fidelity,50,0.012513418419043267,0.011117548075395625,0.009353846215193227,0.015672990622893308
single_shape,TinyCNN,template_init,auroc,13,fidelity,50,0.007920183422054526,0.005467428108111783,0.006366357546080189,0.009474009298028862
single_shape,TinyCNN,template_init,auroc,14,fidelity,50,0.004505977664405616,0.0031603256465046223,0.003607823053326493,0.005404132275484739
single_shape,TinyCNN,template_init,auroc,15,fidelity,50,0.0015030131513262645,0.0009151606662862037,0.0012429273676943485,0.0017630989349581806
single_shape,TinyCNN,template_init,auroc,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,retention_0p1,auroc,1,fidelity,50,-0.07725972346347404,0.036919484276994416,-0.08775212480151989,-0.06676732212542819
single_shape,TinyCNN,retention_0p1,auroc,2,fidelity,50,-0.11362861970454405,0.06639448807522731,-0.13249772443777239,-0.09475951497131571
single_shape,TinyCNN,retention_0p1,auroc,3,fidelity,50,-0.10311264163468749,0.0688024937004135,-0.12266609399460976,-0.08355918927476522
single_shape,TinyCNN,retention_0p1,auroc,4,fidelity,50,-0.07787501125539135,0.057226146621642014,-0.09413850217739961,-0.06161152033338311
single_shape,TinyCNN,retention_0p1,auroc,5,fidelity,50,-0.04540998453400922,0.04782825487690891,-0.059002624173875036,-0.0318173448941434
single_shape,TinyCNN,retention_0p1,auroc,6,fidelity,50,-0.033996458591010456,0.042924698007367125,-0.046195522787808016,-0.021797394394212896
single_shape,TinyCNN,retention_0p1,auroc,7,fidelity,50,-0.02423280493940269,0.03693118291518458,-0.03472853099363577,-0.013737078885169611
single_shape,TinyCNN,retention_0p1,auroc,8,fidelity,50,-0.010412840413207329,0.03357564996197323,-0.019954934553625445,-0.0008707462727892152
single_shape,TinyCNN,retention_0p1,auroc,9,fidelity,50,0.0027684441445247863,0.0286235492045613,-0.005366278532538835,0.010903166821588407
single_shape,TinyCNN,retention_0p1,auroc,10,fidelity,50,0.007403640321187759,0.02276031249724444,0.000935231079370726,0.013872049563004793
single_shape,TinyCNN,retention_0p1,auroc,11,fidelity,50,0.008513531907019289,0.013297623978832947,0.00473438898667035,0.012292674827368228
single_shape,TinyCNN,retention_0p1,auroc,12,fidelity,50,0.007830681066143397,0.008823097475169881,0.005323184507967803,0.010338177624318991
single_shape,TinyCNN,retention_0p1,auroc,13,fidelity,50,0.005029875044518941,0.006136975933091874,0.0032857657820812578,0.0067739843069566244
single_shape,TinyCNN,retention_0p1,auroc,14,fidelity,50,0.0034229853603656778,0.0034900114026149673,0.0024311350940982622,0.004414835626633093
single_shape,TinyCNN,retention_0p1,auroc,15,fidelity,50,0.0010847631647049405,0.0011244902865823264,0.0007651865612227513,0.00140433976818713
single_shape,TinyCNN,retention_0p1,auroc,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,auroc,1,fidelity,50,-0.13166178996708242,0.040623644104973496,-0.14320690188049354,-0.12011667805367131
single_shape,TinyCNN,release_early,auroc,2,fidelity,50,-0.21237742579513388,0.07237173025739344,-0.23294524396107028,-0.1918096076291975
single_shape,TinyCNN,release_early,auroc,3,fidelity,50,-0.20345252208147183,0.0762683576041514,-0.2251277494863955,-0.18177729467654816
single_shape,TinyCNN,release_early,auroc,4,fidelity,50,-0.15183036350974752,0.07293863652448503,-0.17255929465415215,-0.13110143236534288
single_shape,TinyCNN,release_early,auroc,5,fidelity,50,-0.09500830727835226,0.06108693472623383,-0.11236902203942081,-0.0776475925172837
single_shape,TinyCNN,release_early,auroc,6,fidelity,50,-0.06037474571124127,0.04947691196186409,-0.0744359285104421,-0.04631356291204043
single_shape,TinyCNN,release_early,auroc,7,fidelity,50,-0.037340415491793656,0.04459286182005108,-0.05001356659860776,-0.02466726438497955
single_shape,TinyCNN,release_early,auroc,8,fidelity,50,-0.009853320648737944,0.04327689019771031,-0.02215247675856119,0.0024458354610853005
single_shape,TinyCNN,release_early,auroc,9,fidelity,50,0.005017487933806401,0.026953799283658614,-0.002642697066272433,0.012677672933885236
single_shape,TinyCNN,release_early,auroc,10,fidelity,50,0.015092698853272815,0.022823973737614075,0.008606197287125774,0.021579200419419856
single_shape,TinyCNN,release_early,auroc,11,fidelity,50,0.01719593146595983,0.01311789436107536,0.013467867137817047,0.020923995794102614
single_shape,TinyCNN,release_early,auroc,12,fidelity,50,0.014142576828500446,0.007980432932565076,0.011874562883570885,0.016410590773430007
single_shape,TinyCNN,release_early,auroc,13,fidelity,50,0.00799895711021397,0.004935751717128404,0.006596231992698428,0.00940168222772951
single_shape,TinyCNN,release_early,auroc,14,fidelity,50,0.004618515835078519,0.0031164943233946735,0.00373281794819946,0.005504213721957577
single_shape,TinyCNN,release_early,auroc,15,fidelity,50,0.0014970219621180036,0.0009144973812867538,0.0012371246819972287,0.0017569192422387785
single_shape,TinyCNN,release_early,auroc,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_default,auroc,1,fidelity,50,-0.12657670139045785,0.03876181063765646,-0.13759268608700073,-0.11556071669391495
single_shape,TinyCNN,release_default,auroc,2,fidelity,50,-0.20519341509910194,0.0710983393393248,-0.2253993395703064,-0.1849874906278975
single_shape,TinyCNN,release_default,auroc,3,fidelity,50,-0.2032667642183883,0.07945039105588689,-0.2258463155243774,-0.1806872129123992
single_shape,TinyCNN,release_default,auroc,4,fidelity,50,-0.14961748605331565,0.06878620130207644,-0.16916630816486206,-0.13006866394176925
single_shape,TinyCNN,release_default,auroc,5,fidelity,50,-0.09411295255653095,0.05292921698694081,-0.10915526958807069,-0.0790706355249912
single_shape,TinyCNN,release_default,auroc,6,fidelity,50,-0.061069252073144564,0.04849139190991768,-0.07485035317255424,-0.047288150973734885
single_shape,TinyCNN,release_default,auroc,7,fidelity,50,-0.03065736275490919,0.042707369260545816,-0.04279466280525131,-0.018520062704567075
single_shape,TinyCNN,release_default,auroc,8,fidelity,50,-0.006610065555349753,0.0439083076838163,-0.01908866852922934,0.005868537418529833
single_shape,TinyCNN,release_default,auroc,9,fidelity,50,0.0036766744166528077,0.030026934902974443,-0.004856886062947508,0.012210234896253122
single_shape,TinyCNN,release_default,auroc,10,fidelity,50,0.009484481326313044,0.025693560326275157,0.002182452275095806,0.016786510377530282
single_shape,TinyCNN,release_default,auroc,11,fidelity,50,0.014374217425190397,0.012930431348309662,0.01069942949579738,0.01804900535458341
single_shape,TinyCNN,release_default,auroc,12,fidelity,50,0.01319302978380503,0.008475681868110648,0.010784267648705811,0.015601791918904248
single_shape,TinyCNN,release_default,auroc,13,fidelity,50,0.00797174017779017,0.005080805101582551,0.006527791344533746,0.009415689011046592
single_shape,TinyCNN,release_default,auroc,14,fidelity,50,0.004535769346599123,0.003216249155527626,0.003621721450107375,0.005449817243090871
single_shape,TinyCNN,release_default,auroc,15,fidelity,50,0.0014650890922265792,0.0010080053165932076,0.001178617150927812,0.0017515610335253463
single_shape,TinyCNN,release_default,auroc,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_late,auroc,1,fidelity,50,-0.12040226704773041,0.034872724186875786,-0.1303129856042104,-0.11049154849125042
single_shape,TinyCNN,release_late,auroc,2,fidelity,50,-0.18484772026487253,0.06434152704124813,-0.2031333799277887,-0.16656206060195636
single_shape,TinyCNN,release_late,auroc,3,fidelity,50,-0.17386270144070537,0.07334596828124682,-0.19470739498952525,-0.1530180078918855
single_shape,TinyCNN,release_late,auroc,4,fidelity,50,-0.12881317910969495,0.058440469761417334,-0.14542177684958305,-0.11220458136980685
single_shape,TinyCNN,release_late,auroc,5,fidelity,50,-0.07951774539332922,0.05445186858362736,-0.09499279522066284,-0.0640426955659956
single_shape,TinyCNN,release_late,auroc,6,fidelity,50,-0.05428933090841314,0.042754557613261114,-0.06644004174021297,-0.042138620076613315
single_shape,TinyCNN,release_late,auroc,7,fidelity,50,-0.027708051014972365,0.0404870913045651,-0.03921435505189827,-0.01620174697804646
single_shape,TinyCNN,release_late,auroc,8,fidelity,50,-0.003126366996345875,0.03291671613575737,-0.012481194215373671,0.006228460222681922
single_shape,TinyCNN,release_late,auroc,9,fidelity,50,0.007597752814445833,0.02893585965125443,-0.0006257275095064435,0.01582123313839811
single_shape,TinyCNN,release_late,auroc,10,fidelity,50,0.010925982616431447,0.02409290076803919,0.004078855978384054,0.01777310925447884
single_shape,TinyCNN,release_late,auroc,11,fidelity,50,0.010998066724276431,0.013471916910675908,0.007169390300762591,0.014826743147790271
single_shape,TinyCNN,release_late,auroc,12,fidelity,50,0.010206818913901435,0.008553945471770278,0.007775814508742384,0.012637823319060486
single_shape,TinyCNN,release_late,auroc,13,fidelity,50,0.007143021357464608,0.00480555913010375,0.005777296563790326,0.008508746151138889
single_shape,TinyCNN,release_late,auroc,14,fidelity,50,0.004369084859973987,0.0031202630282610336,0.0034823159190226173,0.005255853800925356
single_shape,TinyCNN,release_late,auroc,15,fidelity,50,0.0014439111985996677,0.00100278973841241,0.0011589215082194752,0.0017289008889798602
single_shape,TinyCNN,release_late,auroc,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,template_init,validation_patch,1,fidelity,50,-0.1596166680822353,0.04859401897071164,-0.17342693546961138,-0.1458064006948592
single_shape,TinyCNN,template_init,validation_patch,2,fidelity,50,-0.19246996497666047,0.06946541151194571,-0.2122118164940723,-0.17272811345924863
single_shape,TinyCNN,template_init,validation_patch,3,fidelity,50,-0.1878780622713198,0.08319189654624293,-0.2115209376724881,-0.1642351868701515
single_shape,TinyCNN,template_init,validation_patch,4,fidelity,50,-0.17287765908457373,0.07769989480869512,-0.19495972486155386,-0.1507955933075936
single_shape,TinyCNN,template_init,validation_patch,5,fidelity,50,-0.1310033180328158,0.07095882530576637,-0.15116959305438543,-0.1108370430112462
single_shape,TinyCNN,template_init,validation_patch,6,fidelity,50,-0.08033609995377793,0.061910199298323934,-0.09793078391747553,-0.06274141599008032
single_shape,TinyCNN,template_init,validation_patch,7,fidelity,50,-0.0424295658443145,0.05589094561329203,-0.05831359683829496,-0.02654553485033405
single_shape,TinyCNN,template_init,validation_patch,8,fidelity,50,-0.01633375251598214,0.04602900370041234,-0.029415050629240637,-0.0032524544027236393
single_shape,TinyCNN,template_init,validation_patch,9,fidelity,50,0.003799291054690506,0.030016775232950075,-0.00473138207863601,0.012329964188017021
single_shape,TinyCNN,template_init,validation_patch,10,fidelity,50,0.008717149034553411,0.01858730959258042,0.0034346940962164396,0.013999603972890382
single_shape,TinyCNN,template_init,validation_patch,11,fidelity,50,0.0077812420241778505,0.008863788918776221,0.005262181085683753,0.010300302962671948
single_shape,TinyCNN,template_init,validation_patch,12,fidelity,50,0.0047197876405773755,0.0037709666806021295,0.00364809076777108,0.005791484513383671
single_shape,TinyCNN,template_init,validation_patch,13,fidelity,50,0.0023811642017317045,0.0020602505738024374,0.0017956474671237787,0.00296668093633963
single_shape,TinyCNN,template_init,validation_patch,14,fidelity,50,0.001156036298963341,0.00086727314348241,0.0009095599987297433,0.0014025125991969389
single_shape,TinyCNN,template_init,validation_patch,15,fidelity,50,0.0003719224117713016,0.00023050263421010546,0.00030641428794530716,0.000437430535597296
single_shape,TinyCNN,template_init,validation_patch,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,retention_0p1,validation_patch,1,fidelity,50,-0.06766095632201181,0.04599797634443879,-0.08073343655826828,-0.054588476085755344
single_shape,TinyCNN,retention_0p1,validation_patch,2,fidelity,50,-0.07508517088239992,0.05595080896085131,-0.09098621485151617,-0.059184126913283674
single_shape,TinyCNN,retention_0p1,validation_patch,3,fidelity,50,-0.06177384819536469,0.06180208614880783,-0.07933780674193208,-0.0442098896487973
single_shape,TinyCNN,retention_0p1,validation_patch,4,fidelity,50,-0.045057417390740186,0.059744678214274406,-0.0620366670718412,-0.028078167709639165
single_shape,TinyCNN,retention_0p1,validation_patch,5,fidelity,50,-0.019472834038098075,0.05242007056728922,-0.03437045325818593,-0.004575214818010218
single_shape,TinyCNN,retention_0p1,validation_patch,6,fidelity,50,-0.004552520775446449,0.04411071907000251,-0.017088648428796687,0.007983606877903789
single_shape,TinyCNN,retention_0p1,validation_patch,7,fidelity,50,0.01272071370463296,0.03634940370384086,0.00239032747285655,0.02305109993640937
single_shape,TinyCNN,retention_0p1,validation_patch,8,fidelity,50,0.010644311228395112,0.02723342345233066,0.0029046579188590754,0.018383964537931147
single_shape,TinyCNN,retention_0p1,validation_patch,9,fidelity,50,0.011733578908589361,0.018750840892364,0.006404648889078767,0.017062508928099955
single_shape,TinyCNN,retention_0p1,validation_patch,10,fidelity,50,0.009380932241932174,0.01109246954073971,0.006228487278771786,0.012533377205092563
single_shape,TinyCNN,retention_0p1,validation_patch,11,fidelity,50,0.006534511220995971,0.0076925479282182714,0.004348313289046148,0.008720709152945795
single_shape,TinyCNN,retention_0p1,validation_patch,12,fidelity,50,0.0036410458521083065,0.003264674368900966,0.0027132356622491458,0.004568856041967467
single_shape,TinyCNN,retention_0p1,validation_patch,13,fidelity,50,0.001789175223797157,0.0018034103795641452,0.0012766516647566666,0.0023016987828376476
single_shape,TinyCNN,retention_0p1,validation_patch,14,fidelity,50,0.0009371882244354057,0.0007727343010986034,0.0007175795659294922,0.0011567968829413193
single_shape,TinyCNN,retention_0p1,validation_patch,15,fidelity,50,0.000307498259101322,0.00019951422175272648,0.0002507969446525194,0.0003641995735501246
single_shape,TinyCNN,retention_0p1,validation_patch,16,fidelity,50,0.0,0.0,0.0,0.0
single_shape,TinyCNN,release_early,validation_patch,1,fidelity,50,-0.1418727102497399,0.04867606536245768,-0.15570629496365498,-0.12803912553582483
single_shape,TinyCNN,release_early,validation_patch,2,fidelity,50,-0.1612061638706869,0.06912090504248326,-0.18085010773277957,-0.14156222000859423
single_shape,TinyCNN,release_early,validation_patch,3,fidelity,50,-0.16143281550844513,0.07191891205176355,-0.18187194416423028,-0.14099368685265998
single_shape,TinyCNN,release_early,validation_patch,4,fidelity,50,-0.13866557493367282,0.07503021245641171,-0.15998892538096157,-0.11734222448638407
single_shape,TinyCNN,release_early,validation_patch,5,fidelity,50,-0.09639071542220419,0.068066494290621,-0.11573499906421672,-0.07704643178019166
single_shape,TinyCNN,release_early,validation_patch,6,fidelity,50,-0.057102411152028354,0.06000334449839253,-0.07415517297769851,-0.0400496493263582
single_shape,TinyCNN,release_early,validation_patch,7,fidelity,50,-0.022631070854962364,0.054344936239596645,-0.03807573084637166,-0.007186410863553065
single_shape,TinyCNN,release_early,validation_patch,8,fidelity,50,-0.002968468862625,0.04426409274656309,-0.015548184832569574,0.009611247107319575
single_shape,TinyCNN,release_early,validation_patch,9,fidelity,50,0.00815157294094327,0.02536780925141041,0.0009421213208769463,0.015361024561009594
single_shape,TinyCNN,release_early,validation_patch,10,fidelity,50,0.013062171172116714,0.013953560508993063,0.00909661315249149,0.01702772919174194
single_shape,TinyCNN,release_early,validation_patch,11,fidelity,50,0.00898156075802633,0.008190544444247315,0.006653833782173223,0.011309287733879438
single_shape,TinyCNN,release_early,validation_patch,12,fidelity,50,0.005006224765369491,0.003414103408440207,0.004035947312353531,0.005976502218385451
single_shape,TinyCNN,release_early,validation_patch,13,fidelity,50,0.002494112770710697,0.001919419468194847,0.0019486197934724353,0.0030396057479489583
single_shape,TinyCNN,release_early,validation_patch,14,fidelity,50,0.0012061623855326809,0.0008724353305843425,0.0009582190079572331,0.0014541057631081286
single_shape,TinyCNN,release_early,validation_patch,15,fidelity,50,0.0003793206197894561,0.00022915872718377186,0.0003141944301144243,0.0004444468094644879
single_shape,TinyCNN,release_early,validation_patch,16,fidelity,50,0.0,0.0,0.0,0.0
