task,architecture,profile,method,k,metric,n,mean,sd,ci_low,ci_high
two_concepts,TwoLayerCNN,release_early,validation_patch,1,cf_accuracy,50,0.0081640625,0.006899023317829514,0.006203381767081134,0.010124743232918865
two_concepts,TwoLayerCNN,release_early,validation_patch,1,causal_usefulness_random,50,0.00882975865053388,0.00560704944208375,0.007236252830484592,0.010423264470583168
two_concepts,TwoLayerCNN,release_early,validation_patch,1,causal_usefulness_energy,50,0.009040720826330872,0.00572685587453916,0.007413166394909595,0.010668275257752149
two_concepts,TwoLayerCNN,release_early,validation_patch,2,fidelity,50,0.06186052046834235,0.02828424719320896,0.05382222635596844,0.06989881458071626
two_concepts,TwoLayerCNN,release_early,validation_patch,2,cf_accuracy,50,0.0294921875,0.017696200301815377,0.024462983020001484,0.03452139197999851
two_concepts,TwoLayerCNN,release_early,validation_patch,2,causal_usefulness_random,50,0.04637820823611099,0.025774462459943706,0.039053187052902255,0.05370322941931972
two_concepts,TwoLayerCNN,release_early,validation_patch,2,causal_usefulness_energy,50,0.0399294252543057,0.02227406650646042,0.03359920559406689,0.046259644914544505
two_concepts,TwoLayerCNN,release_early,validation_patch,3,fidelity,50,0.17469745330292935,0.06384906492023934,0.1565517498262546,0.1928431567796041
two_concepts,TwoLayerCNN,release_early,validation_patch,3,cf_accuracy,50,0.097890625,0.0512962625435878,0.08331238848642895,0.11246886151357104
two_concepts,TwoLayerCNN,release_early,validation_patch,3,causal_usefulness_random,50,0.132696010584465,0.05854516509577688,0.11605765875976685,0.14933436240916315
two_concepts,TwoLayerCNN,release_early,validation_patch,4,fidelity,50,0.3688632400157308,0.10667163216838402,0.3385474975828789,0.3991789824485827
two_concepts,TwoLayerCNN,release_early,validation_patch,4,cf_accuracy,50,0.2520703125,0.1046539485266723,0.22232798941350776,0.2818126355864922
two_concepts,TwoLayerCNN,release_early,validation_patch,4,causal_usefulness_random,50,0.2757807829412141,0.10010230535776757,0.24733202253066322,0.304229543351765
two_concepts,TwoLayerCNN,release_early,validation_patch,4,causal_usefulness_energy,50,0.23678384510775424,0.10590159401909909,0.2066869450955409,0.2668807451199676
two_concepts,TwoLayerCNN,release_early,validation_patch,5,fidelity,50,0.5778651310215567,0.11079346740849426,0.5463779759745939,0.6093522860685194
two_concepts,TwoLayerCNN,release_early,validation_patch,5,cf_accuracy,50,0.46,0.122750252390348,0.4251147642593559,0.49488523574064414
two_concepts,TwoLayerCNN,release_early,validation_patch,5,causal_usefulness_random,50,0.3961578649863914,0.11558869615779713,0.3633079210074941,0.4290078089652887
two_concepts,TwoLayerCNN,release_early,validation_patch,6,fidelity,50,0.750349574343095,0.09846148177667119,0.7223671308347149,0.7783320178514751
two_concepts,TwoLayerCNN,release_early,validation_patch,6,cf_accuracy,50,0.665234375,0.12127106011544649,0.6307695210525566,0.6996992289474435
two_concepts,TwoLayerCNN,release_early,validation_patch,6,causal_usefulness_random,50,0.45314619161989894,0.11545763468884489,0.42033349489835453,0.48595888834144335
