task,architecture,condition,block,mean_val_acc_epochs_1_10,val_acc_epoch_5,val_acc_epoch_10,val_acc_epoch_20,val_acc_epoch_40,first_epoch_95,val_ce_improvement_31_40
two_concepts,TinyCNN,frozen_spectrum,block02,0.33515625,0.38671875,0.36328125,0.4296875,0.5546875,,0.01739943027496338
two_concepts,TinyCNN,frozen_spectrum,block03,0.227734375,0.1796875,0.2578125,0.21875,0.27734375,,0.008069992065429688
two_concepts,TinyCNN,frozen_spectrum,block04,0.283984375,0.28125,0.3359375,0.44140625,0.55078125,,0.014968156814575195
two_concepts,TinyCNN,frozen_spectrum,block05,0.25234375,0.24609375,0.30078125,0.4609375,0.546875,,0.03396797180175781
two_concepts,TinyCNN,frozen_spectrum,block06,0.251953125,0.31640625,0.2265625,0.3359375,0.37890625,,0.013104081153869629
two_concepts,TinyCNN,frozen_spectrum,block07,0.242578125,0.22265625,0.2578125,0.375,0.45703125,,0.010593652725219727
two_concepts,TinyCNN,frozen_spectrum,block08,0.330078125,0.27734375,0.40234375,0.48828125,0.59375,,0.01916944980621338
two_concepts,TinyCNN,frozen_spectrum,block09,0.18984375,0.21484375,0.1875,0.2578125,0.421875,,0.018407106399536133
two_concepts,TinyCNN,frozen_templates,block00,0.31484375,0.25390625,0.4296875,0.5078125,0.625,,0.03216540813446045
two_concepts,TinyCNN,frozen_templates,block01,0.29609375,0.3984375,0.3515625,0.58984375,0.71875,,0.030601024627685547
two_concepts,TinyCNN,frozen_templates,block02,0.314453125,0.37109375,0.3671875,0.35546875,0.45703125,,0.03335094451904297
two_concepts,TinyCNN,frozen_templates,block03,0.256640625,0.25,0.31640625,0.2890625,0.5859375,,0.03143775463104248
two_concepts,TinyCNN,frozen_templates,block04,0.283203125,0.265625,0.29296875,0.484375,0.578125,,0.03154563903808594
two_concepts,TinyCNN,frozen_templates,block05,0.213671875,0.23828125,0.26171875,0.31640625,0.51953125,,0.03678452968597412
two_concepts,TinyCNN,frozen_templates,block06,0.309765625,0.265625,0.34375,0.40234375,0.46875,,0.03054678440093994
two_concepts,TinyCNN,frozen_templates,block07,0.28515625,0.2578125,0.36328125,0.42578125,0.546875,,0.03471231460571289
two_concepts,TinyCNN,frozen_templates,block08,0.27421875,0.25,0.33203125,0.36328125,0.45703125,,0.03445124626159668
two_concepts,TinyCNN,frozen_templates,block09,0.257421875,0.23828125,0.29296875,0.359375,0.4453125,,0.03348410129547119
two_concepts,TinyCNN,random,block00,0.701171875,0.8046875,0.890625,0.9296875,0.98828125,24.0,0.08395996689796448
two_concepts,TinyCNN,random,block01,0.741796875,0.84765625,0.91015625,0.94921875,0.98828125,22.0,0.07195550203323364
two_concepts,TinyCNN,random,block02,0.664453125,0.62109375,0.80859375,0.953125,1.0,19.0,0.07223732769489288
two_concepts,TinyCNN,random,block03,0.482421875,0.39453125,0.796875,0.9296875,0.99609375,27.0,0.10424359142780304
two_concepts,TinyCNN,random,block04,0.764453125,0.84375,0.91015625,0.92578125,0.97265625,25.0,0.07459628582000732
two_concepts,TinyCNN,random,block05,0.71640625,0.73828125,0.9375,0.96875,0.9921875,12.0,0.08741037547588348
two_concepts,TinyCNN,random,block06,0.596484375,0.5703125,0.80859375,0.87890625,0.98828125,28.0,0.09103010594844818
two_concepts,TinyCNN,random,block07,0.561328125,0.5,0.78125,0.90625,0.984375,25.0,0.09208023548126221
two_concepts,TinyCNN,random,block08,0.590625,0.61328125,0.74609375,0.91796875,0.984375,21.0,0.08218380808830261
two_concepts,TinyCNN,random,block09,0.55546875,0.58203125,0.7578125,0.890625,0.96875,36.0,0.08671748638153076
two_concepts,TinyCNN,random_unitnorm,block00,0.619921875,0.671875,0.87890625,0.9296875,0.984375,24.0,0.10635629296302795
two_concepts,TinyCNN,random_unitnorm,block01,0.662890625,0.6015625,0.84765625,0.9453125,0.98046875,27.0,0.08867752552032471
two_concepts,TinyCNN,random_unitnorm,block02,0.696484375,0.6875,0.8046875,0.9453125,1.0,23.0,0.07529062032699585
two_concepts,TinyCNN,random_unitnorm,block03,0.41484375,0.39453125,0.625,0.88671875,0.96875,33.0,0.15323393046855927
two_concepts,TinyCNN,random_unitnorm,block04,0.64765625,0.58203125,0.91015625,0.9140625,0.96875,27.0,0.09963098168373108
two_concepts,TinyCNN,random_unitnorm,block05,0.6328125,0.5546875,0.89453125,0.96875,0.98828125,15.0,0.1054844856262207
two_concepts,TinyCNN,random_unitnorm,block06,0.55625,0.546875,0.73828125,0.85546875,0.96484375,36.0,0.12053996324539185
two_concepts,TinyCNN,random_unitnorm,block07,0.53671875,0.484375,0.72265625,0.875,0.96875,35.0,0.0976472795009613
two_concepts,TinyCNN,random_unitnorm,block08,0.59140625,0.61328125,0.75390625,0.91796875,0.98046875,22.0,0.09199044108390808
two_concepts,TinyCNN,random_unitnorm,block09,0.49296875,0.45703125,0.6875,0.87109375,0.953125,40.0,0.10748475790023804
two_concepts,TinyCNN,spectrum_init,block00,0.533203125,0.52734375,0.703125,0.85546875,0.97265625,35.0,0.14330273866653442
two_concepts,TinyCNN,spectrum_init,block01,0.397265625,0.25,0.7109375,0.84375,0.99609375,30.0,0.19387087225914001
two_concepts,TinyCNN,spectrum_init,block02,0.610546875,0.70703125,0.7734375,0.875,0.98046875,32.0,0.12062789499759674
two_concepts,TinyCNN,spectrum_init,block03,0.375,0.37109375,0.4921875,0.8125,0.95703125,40.0,0.2533892095088959
two_concepts,TinyCNN,spectrum_init,block04,0.559765625,0.4453125,0.8515625,0.91796875,0.97265625,26.0,0.12803468108177185
two_concepts,TinyCNN,spectrum_init,block05,0.5203125,0.41796875,0.75390625,0.8828125,0.9921875,23.0,0.16273260116577148
two_concepts,TinyCNN,spectrum_init,block06,0.505078125,0.4765625,0.7734375,0.859375,0.9609375,36.0,0.1836336851119995
two_concepts,TinyCNN,spectrum_init,block07,0.54375,0.515625,0.71484375,0.86328125,0.9765625,35.0,0.13718383014202118
two_concepts,TinyCNN,spectrum_init,block08,0.566015625,0.546875,0.74609375,0.91796875,0.98046875,28.0,0.14856652915477753
two_concepts,TinyCNN,spectrum_init,block09,0.427734375,0.4140625,0.5078125,0.82421875,0.96484375,36.0,0.19661566615104675
two_concepts,TinyCNN,spectrum_retention_1,block00,0.525,0.55078125,0.67578125,0.75390625,0.8515625,,0.09765291213989258
two_concepts,TinyCNN,spectrum_retention_1,block01,0.400390625,0.25,0.66015625,0.7578125,0.90625,,0.12653464078903198
two_concepts,TinyCNN,spectrum_retention_1,block02,0.593359375,0.703125,0.76171875,0.80859375,0.86328125,,0.1067383885383606
two_concepts,TinyCNN,spectrum_retention_1,block03,0.365234375,0.2734375,0.50390625,0.7578125,0.8671875,,0.12964153289794922
two_concepts,TinyCNN,spectrum_retention_1,block04,0.566796875,0.484375,0.84375,0.8359375,0.90234375,,0.09607034921646118
two_concepts,TinyCNN,spectrum_retention_1,block05,0.52109375,0.47265625,0.70703125,0.81640625,0.87890625,,0.10422319173812866
two_concepts,TinyCNN,spectrum_retention_1,block06,0.536328125,0.58984375,0.71875,0.80859375,0.83984375,,0.10676068067550659
two_concepts,TinyCNN,spectrum_retention_1,block07,0.533984375,0.48046875,0.66015625,0.78515625,0.84765625,,0.10306733846664429
two_concepts,TinyCNN,spectrum_retention_1,block08,0.545703125,0.5234375,0.73046875,0.8671875,0.8984375,,0.10871946811676025
two_concepts,TinyCNN,spectrum_retention_1,block09,0.41796875,0.44140625,0.48046875,0.6484375,0.890625,,0.11387497186660767
two_concepts,TinyCNN,template_init,block00,0.52578125,0.40234375,0.7421875,0.9375,0.9921875,21.0,0.19036638736724854
two_concepts,TinyCNN,template_init,block01,0.5203125,0.3125,0.72265625,0.90234375,0.98828125,23.0,0.15676134824752808
two_concepts,TinyCNN,template_init,block02,0.55859375,0.51953125,0.8203125,0.96484375,1.0,19.0,0.15517838299274445
two_concepts,TinyCNN,template_init,block03,0.402734375,0.2578125,0.6640625,0.69140625,0.91015625,,0.17694878578186035
two_concepts,TinyCNN,template_init,block04,0.501953125,0.265625,0.80859375,0.94140625,0.9609375,38.0,0.16151240468025208
two_concepts,TinyCNN,template_init,block05,0.559765625,0.49609375,0.7890625,0.9296875,0.97265625,18.0,0.15410058200359344
two_concepts,TinyCNN,template_init,block06,0.532421875,0.5390625,0.75390625,0.9140625,0.96875,35.0,0.15527915954589844
two_concepts,TinyCNN,template_init,block07,0.612890625,0.578125,0.82421875,0.9375,0.98046875,25.0,0.15095707774162292
two_concepts,TinyCNN,template_init,block08,0.568359375,0.53125,0.83203125,0.96875,0.98046875,17.0,0.1624661535024643
two_concepts,TinyCNN,template_init,block09,0.532421875,0.53125,0.8359375,0.95703125,0.98828125,20.0,0.15504492819309235
two_concepts,TinyCNN,template_retention_0.1,block00,0.5265625,0.4140625,0.73828125,0.90625,0.984375,27.0,0.15886133909225464
two_concepts,TinyCNN,template_retention_0.1,block01,0.52890625,0.3203125,0.72265625,0.90234375,0.98046875,26.0,0.1356181502342224
two_concepts,TinyCNN,template_retention_0.1,block02,0.552734375,0.51953125,0.81640625,0.98828125,1.0,19.0,0.14634305238723755
two_concepts,TinyCNN,template_retention_0.1,block03,0.398046875,0.2578125,0.609375,0.67578125,0.87890625,,0.14578741788864136
two_concepts,TinyCNN,template_retention_0.1,block04,0.5015625,0.26953125,0.8046875,0.9375,0.94921875,,0.14099344611167908
two_concepts,TinyCNN,template_retention_0.1,block05,0.5703125,0.515625,0.80078125,0.92578125,0.96875,22.0,0.14420923590660095
two_concepts,TinyCNN,template_retention_0.1,block06,0.53515625,0.546875,0.7421875,0.90234375,0.94921875,38.0,0.14254087209701538
two_concepts,TinyCNN,template_retention_0.1,block07,0.610546875,0.58203125,0.8203125,0.93359375,0.96484375,25.0,0.13472038507461548
two_concepts,TinyCNN,template_retention_0.1,block08,0.569140625,0.54296875,0.8359375,0.953125,0.98046875,17.0,0.1495330035686493
two_concepts,TinyCNN,template_retention_0.1,block09,0.52890625,0.52734375,0.82421875,0.95703125,0.98828125,20.0,0.1379670798778534
two_concepts,TinyCNN,template_retention_1,block00,0.529296875,0.41796875,0.75,0.796875,0.9375,,0.10416513681411743
two_concepts,TinyCNN,template_retention_1,block01,0.551953125,0.37109375,0.703125,0.8203125,0.9140625,,0.09141600131988525
two_concepts,TinyCNN,template_retention_1,block02,0.521875,0.5078125,0.734375,0.796875,0.94921875,36.0,0.10213685035705566
two_concepts,TinyCNN,template_retention_1,block03,0.39140625,0.2578125,0.5703125,0.65234375,0.6953125,,0.07626581192016602
two_concepts,TinyCNN,template_retention_1,block04,0.5046875,0.328125,0.76953125,0.8671875,0.921875,,0.10694348812103271
two_concepts,TinyCNN,template_retention_1,block05,0.548046875,0.609375,0.71875,0.8828125,0.9453125,34.0,0.12562626600265503
two_concepts,TinyCNN,template_retention_1,block06,0.51875,0.60546875,0.55078125,0.8125,0.91015625,,0.10620224475860596
two_concepts,TinyCNN,template_retention_1,block07,0.603515625,0.58984375,0.7890625,0.86328125,0.9296875,,0.09714341163635254
two_concepts,TinyCNN,template_retention_1,block08,0.5421875,0.58984375,0.7421875,0.765625,0.94140625,,0.09084099531173706
two_concepts,TinyCNN,template_retention_1,block09,0.498828125,0.5,0.765625,0.91796875,0.97265625,25.0,0.1145932674407959
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block00,0.735546875,0.78125,0.91796875,0.97265625,0.98828125,15.0,0.06601910293102264
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block01,0.734765625,0.77734375,0.87890625,0.9765625,0.99609375,18.0,0.06667346507310867
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block02,0.671484375,0.69140625,0.92578125,0.96875,1.0,13.0,0.06852167099714279
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block03,0.638671875,0.65625,0.859375,0.9609375,0.99609375,19.0,0.059011101722717285
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block04,0.767578125,0.8046875,0.94921875,0.96484375,0.984375,13.0,0.05641128867864609
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block05,0.7078125,0.703125,0.90234375,0.95703125,0.9921875,18.0,0.0613669827580452
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block06,0.701171875,0.671875,0.921875,0.96484375,1.0,15.0,0.07101175934076309
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block07,0.78125,0.8203125,0.91796875,0.96484375,0.9921875,17.0,0.0447002649307251
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block08,0.735546875,0.72265625,0.890625,0.9453125,0.9921875,21.0,0.07178402692079544
two_concepts,TwoLayerCNN,frozen_random_unitnorm,block09,0.659375,0.61328125,0.8359375,0.9453125,0.98828125,24.0,0.059311553835868835
two_concepts,TwoLayerCNN,frozen_spectrum,block00,0.5515625,0.51171875,0.734375,0.8671875,0.953125,39.0,0.10770836472511292
two_concepts,TwoLayerCNN,frozen_spectrum,block01,0.6484375,0.4765625,0.84765625,0.953125,0.9921875,19.0,0.07434271275997162
two_concepts,TwoLayerCNN,frozen_spectrum,block02,0.645703125,0.73046875,0.81640625,0.8984375,1.0,27.0,0.08802337944507599
two_concepts,TwoLayerCNN,frozen_spectrum,block03,0.64375,0.75,0.8984375,0.94140625,0.9765625,27.0,0.08686892688274384
two_concepts,TwoLayerCNN,frozen_spectrum,block04,0.688671875,0.72265625,0.828125,0.91015625,0.96875,29.0,0.08019751310348511
two_concepts,TwoLayerCNN,frozen_spectrum,block05,0.576953125,0.62109375,0.69140625,0.87109375,0.96875,31.0,0.10707983374595642
two_concepts,TwoLayerCNN,frozen_spectrum,block06,0.642578125,0.6796875,0.796875,0.91015625,0.9609375,32.0,0.08214882016181946
two_concepts,TwoLayerCNN,frozen_spectrum,block07,0.6734375,0.70703125,0.80859375,0.88671875,0.95703125,33.0,0.06786468625068665
two_concepts,TwoLayerCNN,frozen_spectrum,block08,0.688671875,0.78515625,0.80078125,0.859375,0.97265625,33.0,0.08542777597904205
two_concepts,TwoLayerCNN,frozen_spectrum,block09,0.623046875,0.57421875,0.83984375,0.87890625,0.9375,,0.07716423273086548
two_concepts,TwoLayerCNN,frozen_templates,block00,0.7296875,0.796875,0.859375,0.92578125,0.96484375,25.0,0.07667030394077301
two_concepts,TwoLayerCNN,frozen_templates,block01,0.646484375,0.61328125,0.87109375,0.95703125,0.98828125,18.0,0.06970716267824173
two_concepts,TwoLayerCNN,frozen_templates,block02,0.687890625,0.69921875,0.73828125,0.82421875,0.90625,,0.0580308735370636
two_concepts,TwoLayerCNN,frozen_templates,block03,0.673046875,0.70703125,0.87890625,0.94140625,0.984375,22.0,0.07331718504428864
two_concepts,TwoLayerCNN,frozen_templates,block04,0.7140625,0.80859375,0.875,0.93359375,0.98046875,24.0,0.08049868047237396
two_concepts,TwoLayerCNN,frozen_templates,block05,0.70390625,0.72265625,0.88671875,0.96875,0.9921875,20.0,0.07952718436717987
two_concepts,TwoLayerCNN,frozen_templates,block06,0.689453125,0.73828125,0.8359375,0.97265625,0.984375,15.0,0.07811444997787476
two_concepts,TwoLayerCNN,frozen_templates,block07,0.614453125,0.51171875,0.83984375,0.9375,0.96875,26.0,0.07622744143009186
two_concepts,TwoLayerCNN,frozen_templates,block08,0.756640625,0.82421875,0.859375,0.9375,0.99609375,22.0,0.06737188249826431
two_concepts,TwoLayerCNN,frozen_templates,block09,0.53515625,0.57421875,0.71875,0.84375,0.9296875,,0.10704131424427032
two_concepts,TwoLayerCNN,random,block00,0.6796875,0.671875,0.921875,0.96875,0.984375,15.0,0.011492233723402023
two_concepts,TwoLayerCNN,random,block01,0.719921875,0.7890625,0.890625,0.99609375,1.0,13.0,0.010769860818982124
two_concepts,TwoLayerCNN,random,block02,0.6234375,0.66015625,0.8828125,1.0,1.0,14.0,0.01116281095892191
two_concepts,TwoLayerCNN,random,block03,0.678125,0.67578125,0.90625,1.0,1.0,14.0,0.01115380972623825
two_concepts,TwoLayerCNN,random,block04,0.7578125,0.8828125,0.91015625,0.9765625,0.98828125,15.0,0.009428329765796661
two_concepts,TwoLayerCNN,random,block05,0.75859375,0.796875,0.9453125,0.98828125,0.9921875,12.0,0.00578092597424984
two_concepts,TwoLayerCNN,random,block06,0.666015625,0.671875,0.859375,0.984375,1.0,16.0,0.016671596094965935
two_concepts,TwoLayerCNN,random,block07,0.7640625,0.8359375,0.91015625,0.98828125,0.9921875,13.0,0.002362161874771118
two_concepts,TwoLayerCNN,random,block08,0.691015625,0.63671875,0.90625,0.984375,0.99609375,15.0,0.012424947693943977
two_concepts,TwoLayerCNN,random,block09,0.64921875,0.5546875,0.8359375,0.9296875,0.98828125,25.0,0.030638348311185837
two_concepts,TwoLayerCNN,random_unitnorm,block00,0.778515625,0.8046875,0.9453125,0.98046875,0.984375,12.0,0.008160978555679321
two_concepts,TwoLayerCNN,random_unitnorm,block01,0.761328125,0.8046875,0.9140625,0.984375,1.0,13.0,0.013074347749352455
two_concepts,TwoLayerCNN,random_unitnorm,block02,0.696875,0.73046875,0.9453125,1.0,1.0,11.0,0.008505337871611118
two_concepts,TwoLayerCNN,random_unitnorm,block03,0.702734375,0.72265625,0.91796875,0.99609375,1.0,12.0,0.013213813304901123
two_concepts,TwoLayerCNN,random_unitnorm,block04,0.8015625,0.9140625,0.9453125,0.98046875,0.98046875,12.0,0.00845840573310852
two_concepts,TwoLayerCNN,random_unitnorm,block05,0.751953125,0.77734375,0.9453125,0.99609375,1.0,12.0,0.0047638146206736565
two_concepts,TwoLayerCNN,random_unitnorm,block06,0.778125,0.82421875,0.8984375,0.9921875,0.99609375,13.0,0.008647918701171875
two_concepts,TwoLayerCNN,random_unitnorm,block07,0.815234375,0.859375,0.9453125,0.984375,0.9921875,12.0,0.0031912215054035187
two_concepts,TwoLayerCNN,random_unitnorm,block08,0.767578125,0.78125,0.91015625,0.984375,0.99609375,13.0,0.012885931879281998
two_concepts,TwoLayerCNN,random_unitnorm,block09,0.68984375,0.65625,0.84765625,0.98046875,0.9921875,17.0,0.014714207500219345
two_concepts,TwoLayerCNN,spectrum_init,block00,0.640625,0.53515625,0.8515625,0.96875,0.98828125,16.0,0.011864103376865387
two_concepts,TwoLayerCNN,spectrum_init,block01,0.69921875,0.6953125,0.88671875,0.99609375,1.0,14.0,0.012945916503667831
two_concepts,TwoLayerCNN,spectrum_init,block02,0.7015625,0.7890625,0.83203125,0.98828125,1.0,17.0,0.022366823628544807
two_concepts,TwoLayerCNN,spectrum_init,block03,0.71171875,0.77734375,0.92578125,0.98828125,1.0,12.0,0.014001075178384781
two_concepts,TwoLayerCNN,spectrum_init,block04,0.762109375,0.81640625,0.90625,0.97265625,0.9921875,15.0,0.017192743718624115
two_concepts,TwoLayerCNN,spectrum_init,block05,0.68828125,0.68359375,0.87109375,0.96875,0.98828125,19.0,0.016895703971385956
two_concepts,TwoLayerCNN,spectrum_init,block06,0.704296875,0.78515625,0.87109375,0.9765625,0.99609375,15.0,0.01288684830069542
two_concepts,TwoLayerCNN,spectrum_init,block07,0.717578125,0.75390625,0.8671875,0.96484375,0.98828125,16.0,0.008207418024539948
two_concepts,TwoLayerCNN,spectrum_init,block08,0.717578125,0.75,0.8359375,0.984375,0.98828125,17.0,0.028574001044034958
two_concepts,TwoLayerCNN,spectrum_init,block09,0.680859375,0.765625,0.85546875,0.9765625,0.99609375,18.0,0.015879681333899498
two_concepts,TwoLayerCNN,spectrum_retention_1,block00,0.63359375,0.5390625,0.8515625,0.953125,0.96875,20.0,0.031730517745018005
two_concepts,TwoLayerCNN,spectrum_retention_1,block01,0.709765625,0.67578125,0.890625,0.9765625,0.98828125,15.0,0.03441246598958969
two_concepts,TwoLayerCNN,spectrum_retention_1,block02,0.699609375,0.7890625,0.83984375,0.9453125,1.0,19.0,0.045653313398361206
two_concepts,TwoLayerCNN,spectrum_retention_1,block03,0.700390625,0.7734375,0.9140625,0.96875,0.99609375,15.0,0.034139253199100494
two_concepts,TwoLayerCNN,spectrum_retention_1,block04,0.761328125,0.8203125,0.90234375,0.94921875,0.9765625,21.0,0.029946818947792053
two_concepts,TwoLayerCNN,spectrum_retention_1,block05,0.687890625,0.73046875,0.83984375,0.9453125,0.96875,25.0,0.05400095134973526
two_concepts,TwoLayerCNN,spectrum_retention_1,block06,0.698046875,0.796875,0.8515625,0.94921875,0.98046875,18.0,0.04318325221538544
two_concepts,TwoLayerCNN,spectrum_retention_1,block07,0.725,0.76953125,0.8515625,0.953125,0.97265625,18.0,0.030416280031204224
two_concepts,TwoLayerCNN,spectrum_retention_1,block08,0.698828125,0.71484375,0.828125,0.9375,0.97265625,23.0,0.03634960949420929
two_concepts,TwoLayerCNN,spectrum_retention_1,block09,0.6796875,0.73828125,0.84765625,0.9375,0.96875,23.0,0.03137080371379852
two_concepts,TwoLayerCNN,template_init,block00,0.7984375,0.859375,0.92578125,0.97265625,0.984375,13.0,0.012786779552698135
two_concepts,TwoLayerCNN,template_init,block01,0.70859375,0.6796875,0.91015625,0.984375,0.99609375,11.0,0.013281472027301788
two_concepts,TwoLayerCNN,template_init,block02,0.696875,0.6875,0.765625,0.94140625,0.9921875,23.0,0.0707772895693779
two_concepts,TwoLayerCNN,template_init,block03,0.699609375,0.71875,0.87109375,0.98828125,1.0,14.0,0.016200458630919456
two_concepts,TwoLayerCNN,template_init,block04,0.766796875,0.8828125,0.9140625,0.96875,0.98046875,15.0,0.014324340969324112
two_concepts,TwoLayerCNN,template_init,block05,0.730859375,0.74609375,0.91796875,0.98046875,0.99609375,15.0,0.017994536086916924
two_concepts,TwoLayerCNN,template_init,block06,0.78828125,0.8671875,0.91015625,0.95703125,0.98046875,15.0,0.005507133901119232
two_concepts,TwoLayerCNN,template_init,block07,0.671875,0.7578125,0.87109375,0.96484375,0.99609375,17.0,0.02184058353304863
two_concepts,TwoLayerCNN,template_init,block08,0.8203125,0.90625,0.90234375,0.98828125,1.0,14.0,0.013960203155875206
two_concepts,TwoLayerCNN,template_init,block09,0.583984375,0.6484375,0.73828125,0.89453125,0.98046875,29.0,0.05185048282146454
two_concepts,TwoLayerCNN,template_retention_0.1,block00,0.798046875,0.859375,0.92578125,0.9765625,0.984375,13.0,0.015203192830085754
two_concepts,TwoLayerCNN,template_retention_0.1,block01,0.70859375,0.6796875,0.9140625,0.984375,1.0,14.0,0.011649109423160553
two_concepts,TwoLayerCNN,template_retention_0.1,block02,0.696484375,0.6875,0.76171875,0.9453125,0.9921875,25.0,0.06868308037519455
two_concepts,TwoLayerCNN,template_retention_0.1,block03,0.6984375,0.71875,0.87109375,0.984375,1.0,14.0,0.013672124594449997
two_concepts,TwoLayerCNN,template_retention_0.1,block04,0.76484375,0.875,0.91015625,0.96875,0.98046875,15.0,0.015621423721313477
two_concepts,TwoLayerCNN,template_retention_0.1,block05,0.729296875,0.74609375,0.91796875,0.98046875,0.9921875,14.0,0.017244543880224228
two_concepts,TwoLayerCNN,template_retention_0.1,block06,0.7875,0.8671875,0.91015625,0.95703125,0.984375,15.0,0.022573940455913544
two_concepts,TwoLayerCNN,template_retention_0.1,block07,0.67421875,0.79296875,0.8671875,0.9609375,0.98046875,17.0,0.017655424773693085
two_concepts,TwoLayerCNN,template_retention_0.1,block08,0.81796875,0.90234375,0.90625,0.98828125,1.0,14.0,0.012653782963752747
two_concepts,TwoLayerCNN,template_retention_0.1,block09,0.583984375,0.64453125,0.734375,0.8984375,0.96484375,31.0,0.04624272882938385
two_concepts,TwoLayerCNN,template_retention_1,block00,0.796484375,0.87109375,0.92578125,0.9609375,0.97265625,13.0,0.03797239065170288
two_concepts,TwoLayerCNN,template_retention_1,block01,0.700390625,0.6875,0.92578125,0.984375,0.99609375,11.0,0.034288905560970306
two_concepts,TwoLayerCNN,template_retention_1,block02,0.706640625,0.69140625,0.796875,0.921875,0.96875,23.0,0.07541722059249878
two_concepts,TwoLayerCNN,template_retention_1,block03,0.69765625,0.7109375,0.87890625,0.96484375,1.0,19.0,0.042448461055755615
two_concepts,TwoLayerCNN,template_retention_1,block04,0.762109375,0.87109375,0.90625,0.96875,0.98046875,16.0,0.04001297801733017
two_concepts,TwoLayerCNN,template_retention_1,block05,0.718359375,0.73046875,0.921875,0.97265625,0.9921875,14.0,0.04587776958942413
two_concepts,TwoLayerCNN,template_retention_1,block06,0.790625,0.8671875,0.91796875,0.9609375,0.984375,13.0,0.05712241679430008
two_concepts,TwoLayerCNN,template_retention_1,block07,0.681640625,0.80078125,0.91796875,0.96875,0.98046875,18.0,0.038328900933265686
two_concepts,TwoLayerCNN,template_retention_1,block08,0.81171875,0.8984375,0.8828125,0.9765625,0.99609375,16.0,0.03351297974586487
two_concepts,TwoLayerCNN,template_retention_1,block09,0.581640625,0.640625,0.734375,0.87890625,0.96484375,40.0,0.07998920977115631
