task,architecture,block,condition,epoch,optimizer_steps,lambda_retention,train_ce,train_acc,retention_penalty,val_ce,val_acc,alignment,kernel_norm,conv_gradient_norm,val_pooled_feature_norm,train_seconds
single_shape,TinyCNN,block2003,random_unitnorm,58,232,0.0,0.01787729701027274,1.0,0.0,0.022136174142360687,1.0,0.303028194184236,8.7298583984375,0.016204655170440674,10.442010879516602,0.11253124299992123
single_shape,TinyCNN,block2003,random_unitnorm,59,236,0.0,0.017284515080973506,1.0,0.0,0.021459069103002548,1.0,0.3030998425581911,8.757314682006836,0.017566735157743096,10.480765342712402,0.11012247500002559
single_shape,TinyCNN,block2003,random_unitnorm,60,240,0.0,0.01670688111335039,1.0,0.0,0.020804403349757195,1.0,0.303160684925505,8.784432411193848,0.015499087749049067,10.519295692443848,0.10416190799969627
single_shape,TinyCNN,block2003,random_unitnorm,61,244,0.0,0.016153774922713637,1.0,0.0,0.020181404426693916,1.0,0.3032334926585676,8.810660362243652,0.01711084460839629,10.55583381652832,0.10595286599982501
single_shape,TinyCNN,block2003,random_unitnorm,62,248,0.0,0.015635188668966293,1.0,0.0,0.019595041871070862,1.0,0.30328393076229254,8.836434364318848,0.014380975626409054,10.592279434204102,0.10670062899998811
single_shape,TinyCNN,block2003,random_unitnorm,63,252,0.0,0.015137078473344445,1.0,0.0,0.019034359604120255,1.0,0.3033361936901294,8.861599922180176,0.014369622804224491,10.62784194946289,0.11370786999987104
single_shape,TinyCNN,block2003,random_unitnorm,64,256,0.0,0.014660050394013524,1.0,0.0,0.018508847802877426,1.0,0.3033902100253455,8.886245727539062,0.01355345849879086,10.662339210510254,0.10958204100006697
single_shape,TinyCNN,block2003,random_unitnorm,65,260,0.0,0.0142206153832376,1.0,0.0,0.017997978255152702,1.0,0.3034742288596486,8.910730361938477,0.01362744183279574,10.69616413116455,0.10618872600025497
single_shape,TinyCNN,block2003,random_unitnorm,66,264,0.0,0.013781035086140037,1.0,0.0,0.017512354999780655,1.0,0.30356304104420095,8.934575080871582,0.012339505832642317,10.72909164428711,0.10687039899994488
single_shape,TinyCNN,block2003,random_unitnorm,67,268,0.0,0.013382881181314588,1.0,0.0,0.017049556598067284,1.0,0.30364017003714844,8.95805549621582,0.01259184186346829,10.761735916137695,0.10836113499999556
single_shape,TinyCNN,block2003,random_unitnorm,68,272,0.0,0.01298905280418694,1.0,0.0,0.016605816781520844,1.0,0.30369645661184275,8.98078441619873,0.012477410724386573,10.79311466217041,0.11340946200016333
single_shape,TinyCNN,block2003,random_unitnorm,69,276,0.0,0.012632074998691678,1.0,0.0,0.01619189791381359,1.0,0.30374174269321125,9.003341674804688,0.014787397813051939,10.824991226196289,0.11069567399999869
single_shape,TinyCNN,block2003,random_unitnorm,70,280,0.0,0.012259332230314612,1.0,0.0,0.01578672230243683,1.0,0.30376996130125056,9.02536392211914,0.011571325594559312,10.855575561523438,0.11047141099970759
single_shape,TinyCNN,block2003,random_unitnorm,71,284,0.0,0.011915546841919422,1.0,0.0,0.015400905162096024,1.0,0.3038057175519452,9.046899795532227,0.011932302499189973,10.885433197021484,0.11194053500003065
single_shape,TinyCNN,block2003,random_unitnorm,72,288,0.0,0.011600768426433206,1.0,0.0,0.015028916299343109,1.0,0.3038523346975689,9.068312644958496,0.011800929205492139,10.915231704711914,0.11061224600007336
single_shape,TinyCNN,block2003,random_unitnorm,73,292,0.0,0.011282604420557618,1.0,0.0,0.014669572003185749,1.0,0.3038821882636779,9.089255332946777,0.010368983959779143,10.94415283203125,0.11028074099976948
single_shape,TinyCNN,block2003,random_unitnorm,74,296,0.0,0.010986910900101066,1.0,0.0,0.014326966367661953,1.0,0.303941853609515,9.109926223754883,0.011441637529060245,10.972810745239258,0.11494425399996544
single_shape,TinyCNN,block2003,random_unitnorm,75,300,0.0,0.010699623730033636,1.0,0.0,0.01400144025683403,1.0,0.3039831884230064,9.130082130432129,0.011076252674683928,11.000916481018066,0.10451736999993955
single_shape,TinyCNN,block2003,random_unitnorm,76,304,0.0,0.010423336178064346,1.0,0.0,0.013683205470442772,1.0,0.30401445112878017,9.150174140930176,0.010022203205153346,11.028522491455078,0.10770025700003316
single_shape,TinyCNN,block2003,random_unitnorm,77,308,0.0,0.01016039215028286,1.0,0.0,0.013380767777562141,1.0,0.30405200877943606,9.169662475585938,0.012318983674049377,11.055598258972168,0.1064936919997308
single_shape,TinyCNN,block2003,random_unitnorm,78,312,0.0,0.009914066176861525,1.0,0.0,0.013086541555821896,1.0,0.30408696982687755,9.189319610595703,0.009632094064727426,11.082959175109863,0.10727077499996085
single_shape,TinyCNN,block2003,random_unitnorm,79,316,0.0,0.009665242861956358,1.0,0.0,0.01280997134745121,1.0,0.3041277810413064,9.208579063415527,0.009983597323298454,11.110013961791992,0.10735120699973777
single_shape,TinyCNN,block2003,random_unitnorm,80,320,0.0,0.009423309820704162,1.0,0.0,0.01253772433847189,1.0,0.30414748054246343,9.227392196655273,0.009345821337774396,11.135826110839844,0.11385938500006887
single_shape,TinyCNN,block2003,random_unitnorm,81,324,0.0,0.009202101966366172,1.0,0.0,0.012271743267774582,1.0,0.30417928382357046,9.245882987976074,0.009498638333752751,11.161189079284668,0.1513967060000141
single_shape,TinyCNN,block2003,random_unitnorm,82,328,0.0,0.008986911503598094,1.0,0.0,0.012020476162433624,1.0,0.30421796730606454,9.264176368713379,0.009824952110648155,11.186629295349121,0.11923448300012751
single_shape,TinyCNN,block2003,random_unitnorm,83,332,0.0,0.00877861026674509,1.0,0.0,0.011771243065595627,1.0,0.30427112645957355,9.281929969787598,0.009648695588111877,11.21124267578125,0.11238783299995703
single_shape,TinyCNN,block2003,random_unitnorm,84,336,0.0,0.008566284319385886,1.0,0.0,0.011537328362464905,1.0,0.30433188085436425,9.299321174621582,0.008701138780452311,11.235370635986328,0.11583618500026205
single_shape,TinyCNN,block2003,random_unitnorm,85,340,0.0,0.008384492481127381,1.0,0.0,0.011308400891721249,1.0,0.3043530112299162,9.317000389099121,0.009755532490089536,11.260103225708008,0.10953559400013546
single_shape,TinyCNN,block2003,random_unitnorm,86,344,0.0,0.008186643826775253,1.0,0.0,0.011087900027632713,1.0,0.30435254109863713,9.334212303161621,0.008200581651180983,11.283885955810547,0.122625194000193
single_shape,TinyCNN,block2003,random_unitnorm,87,348,0.0,0.008002540562301874,1.0,0.0,0.010876888409256935,1.0,0.3043551986972361,9.351017951965332,0.008969110669568181,11.30728530883789,0.12221325400014393
single_shape,TinyCNN,block2003,random_unitnorm,88,352,0.0,0.007832186645828187,1.0,0.0,0.010670190677046776,1.0,0.3043717668182774,9.367653846740723,0.0076234881998971105,11.330578804016113,0.12227726999981314
single_shape,TinyCNN,block2003,random_unitnorm,89,356,0.0,0.007660339353606105,1.0,0.0,0.010471080429852009,1.0,0.30438476019117,9.384047508239746,0.007405802723951638,11.3534517288208,0.12538689399980285
single_shape,TinyCNN,block2003,random_unitnorm,90,360,0.0,0.007493179989978671,1.0,0.0,0.010281376540660858,1.0,0.3044193496030262,9.400115966796875,0.007908337633125484,11.375774383544922,0.11492501500015351
single_shape,TinyCNN,block2003,random_unitnorm,91,364,0.0,0.007342912023887038,1.0,0.0,0.010094515047967434,1.0,0.3044392462492129,9.41624927520752,0.00809993059374392,11.39830207824707,0.10883437399979812
single_shape,TinyCNN,block2003,random_unitnorm,92,368,0.0,0.007194561883807182,1.0,0.0,0.00991241168230772,1.0,0.304447478803642,9.43200969696045,0.008522280608303845,11.42025375366211,0.11116592000007586
single_shape,TinyCNN,block2003,random_unitnorm,93,372,0.0,0.007039787131361663,1.0,0.0,0.009737878106534481,1.0,0.3044548079125776,9.447537422180176,0.008059494197368622,11.442015647888184,0.10633385499977521
single_shape,TinyCNN,block2003,random_unitnorm,94,376,0.0,0.006891710567288101,1.0,0.0,0.009569105692207813,1.0,0.30447397801355497,9.46280288696289,0.006577508640475571,11.463350296020508,0.10577077100015231
single_shape,TinyCNN,block2003,random_unitnorm,95,380,0.0,0.0067623762879520655,1.0,0.0,0.009401500225067139,1.0,0.3045145979254293,9.478052139282227,0.00787194725126028,11.484691619873047,0.10523306400000365
single_shape,TinyCNN,block2003,random_unitnorm,96,384,0.0,0.006629818584769964,1.0,0.0,0.009238791652023792,1.0,0.3045317174563111,9.493257522583008,0.0071858708979561925,11.505903244018555,0.10716918199977954
single_shape,TinyCNN,block2003,random_unitnorm,97,388,0.0,0.006494570756331086,1.0,0.0,0.009082716889679432,1.0,0.30454764697572334,9.508213996887207,0.00656682054977864,11.52672004699707,0.10600384999997914
single_shape,TinyCNN,block2003,random_unitnorm,98,392,0.0,0.00636720540933311,1.0,0.0,0.008930593729019165,1.0,0.30455787912246196,9.522741317749023,0.00704012019559741,11.54682445526123,0.12187700899994525
single_shape,TinyCNN,block2003,random_unitnorm,99,396,0.0,0.006241574417799711,1.0,0.0,0.008787036873400211,1.0,0.3045798733600161,9.537090301513672,0.007121253642253578,11.566869735717773,0.10518046500010314
single_shape,TinyCNN,block2003,random_unitnorm,100,400,0.0,0.006123132188804448,1.0,0.0,0.008647402748465538,1.0,0.3046027510963205,9.551539421081543,0.006535747786983848,11.586976051330566,0.1049806319997515
single_shape,TinyCNN,block2003,random_unitnorm,101,404,0.0,0.0060095395892858505,1.0,0.0,0.008507385849952698,1.0,0.304623889732801,9.565875053405762,0.006419266690500081,11.6067533493042,0.10944640300022002
single_shape,TinyCNN,block2003,random_unitnorm,102,408,0.0,0.0058962845942005515,1.0,0.0,0.008371240459382534,1.0,0.30465392404825636,9.579989433288574,0.00600384792778641,11.626117706298828,0.10570504199995412
single_shape,TinyCNN,block2003,random_unitnorm,103,412,0.0,0.005786781199276447,1.0,0.0,0.008240468800067902,1.0,0.3046665964885893,9.593815803527832,0.00705079676117748,11.645306587219238,0.10525337999979456
single_shape,TinyCNN,block2003,random_unitnorm,104,416,0.0,0.0056789444060996175,1.0,0.0,0.008114215917885303,1.0,0.3046842040758571,9.607446670532227,0.006392931565642357,11.664352416992188,0.10983232799981124
single_shape,TinyCNN,block2003,random_unitnorm,105,420,0.0,0.00558064179494977,1.0,0.0,0.007987096905708313,1.0,0.30469645770765275,9.62096881866455,0.006496479385532439,11.682846069335938,0.10613205399977232
single_shape,TinyCNN,block2003,random_unitnorm,106,424,0.0,0.005477558355778456,1.0,0.0,0.007868899032473564,1.0,0.3047007749229607,9.634293556213379,0.006365728564560413,11.701446533203125,0.10434693799970773
single_shape,TinyCNN,block2003,random_unitnorm,107,428,0.0,0.005379082984291017,1.0,0.0,0.00775214284658432,1.0,0.30470203412381147,9.647539138793945,0.005876594455912709,11.719876289367676,0.1078837370000656
single_shape,TinyCNN,block2003,random_unitnorm,108,432,0.0,0.005286999279633164,1.0,0.0,0.007636634632945061,1.0,0.3047090005645381,9.660971641540527,0.005740899359807372,11.738420486450195,0.10374713600003815
single_shape,TinyCNN,block2003,random_unitnorm,109,436,0.0,0.005194247351028025,1.0,0.0,0.007522129453718662,1.0,0.30471081543711764,9.674091339111328,0.005219235899858177,11.756617546081543,0.10656287799974962
single_shape,TinyCNN,block2003,random_unitnorm,110,440,0.0,0.005101658985950053,1.0,0.0,0.007412864360958338,1.0,0.30471730088789317,9.687047958374023,0.005422630114480853,11.774669647216797,0.10601909399974829
single_shape,TinyCNN,block2003,random_unitnorm,111,444,0.0,0.0050155597273260355,1.0,0.0,0.007308188825845718,1.0,0.30472371032965556,9.699810028076172,0.0058877114206552505,11.792459487915039,0.10768235600016851
single_shape,TinyCNN,block2003,random_unitnorm,112,448,0.0,0.0049305196153,1.0,0.0,0.007200885564088821,1.0,0.30472890280213155,9.712475776672363,0.005644067074172199,11.809952735900879,0.10551006399964535
single_shape,TinyCNN,block2003,random_unitnorm,113,452,0.0,0.004848804324865341,1.0,0.0,0.007098807487636805,1.0,0.30473319197698784,9.725223541259766,0.005379393347539008,11.82747745513916,0.10528022299968143
single_shape,TinyCNN,block2003,random_unitnorm,114,456,0.0,0.004763841454405338,1.0,0.0,0.007000621873885393,1.0,0.30473158974714915,9.737553596496582,0.005272056732792407,11.844375610351562,0.10681218399986392
single_shape,TinyCNN,block2003,random_unitnorm,115,460,0.0,0.004695059440564364,1.0,0.0,0.00690041808411479,1.0,0.3047298904385758,9.749991416931152,0.006525189091917127,11.861665725708008,0.1178253439998116
single_shape,TinyCNN,block2003,random_unitnorm,116,464,0.0,0.004613357421476394,1.0,0.0,0.006806766148656607,1.0,0.30475692404918,9.762313842773438,0.00502632895950228,11.879067420959473,0.10613018999993074
single_shape,TinyCNN,block2003,random_unitnorm,117,468,0.0,0.004535818181466311,1.0,0.0,0.006711650639772415,1.0,0.30475353500622687,9.774314880371094,0.0054512666538357735,11.895563125610352,0.10573608000004242
single_shape,TinyCNN,block2003,random_unitnorm,118,472,0.0,0.0044619469554163516,1.0,0.0,0.006623895838856697,1.0,0.30476656735433477,9.786199569702148,0.005457221006508917,11.91205883026123,0.11295804600013071
single_shape,TinyCNN,block2003,random_unitnorm,119,476,0.0,0.004389467998407781,1.0,0.0,0.006535284221172333,1.0,0.30476841193123994,9.797995567321777,0.005229689064435661,11.928224563598633,0.10519223600022087
single_shape,TinyCNN,block2003,random_unitnorm,120,480,0.0,0.004321870219428092,1.0,0.0,0.006450548768043518,1.0,0.3047759800678321,9.809781074523926,0.004987753345631063,11.944704055786133,0.10597464500006026
single_shape,TinyCNN,block2003,random_unitnorm,121,484,0.0,0.00425381597597152,1.0,0.0,0.006366564892232418,1.0,0.3047692510049699,9.82138729095459,0.005265244108159095,11.960898399353027,0.14088405899974532
single_shape,TinyCNN,block2003,random_unitnorm,122,488,0.0,0.004184859280940145,1.0,0.0,0.006283036433160305,1.0,0.3047623075771684,9.83276653289795,0.004539660352747887,11.9768705368042,0.11826727900006517
single_shape,TinyCNN,block2003,random_unitnorm,123,492,0.0,0.004119834513403475,1.0,0.0,0.006202538497745991,1.0,0.3047558068713244,9.843976020812988,0.0049009916838258505,11.99251651763916,0.10790243399969768
single_shape,TinyCNN,block2003,random_unitnorm,124,496,0.0,0.004061104962602258,1.0,0.0,0.0061228107661008835,1.0,0.3047445185007567,9.855466842651367,0.004784435615874827,12.008569717407227,0.10756417799984774
single_shape,TinyCNN,block2003,random_unitnorm,125,500,0.0,0.0039996320847421885,1.0,0.0,0.006045287940651178,1.0,0.3047429886367985,9.866836547851562,0.005003817961551249,12.024303436279297,0.11871960400003445
single_shape,TinyCNN,block2003,random_unitnorm,126,504,0.0,0.003936018911190331,1.0,0.0,0.005970452446490526,1.0,0.30474743384129793,9.87785816192627,0.004361890722066164,12.039770126342773,0.11538166100035596
single_shape,TinyCNN,block2003,random_unitnorm,127,508,0.0,0.0038790881517343223,1.0,0.0,0.005898564588278532,1.0,0.30475114698398387,9.88886547088623,0.004234003252349794,12.055262565612793,0.12276463900025192
single_shape,TinyCNN,block2003,random_unitnorm,128,512,0.0,0.003818610741291195,1.0,0.0,0.005827006883919239,1.0,0.30475664622878823,9.899481773376465,0.004101160622667521,12.070059776306152,0.12823426899967671
single_shape,TinyCNN,block2003,random_unitnorm,129,516,0.0,0.0037639651563949883,1.0,0.0,0.00575781287625432,1.0,0.3047619226380194,9.910172462463379,0.004412800131831318,12.085041999816895,0.12440298199999233
single_shape,TinyCNN,block2003,random_unitnorm,130,520,0.0,0.00371266040019691,1.0,0.0,0.0056886374950408936,1.0,0.3047727981849169,9.921006202697754,0.004137763229664415,12.099952697753906,0.11614106800016089
single_shape,TinyCNN,block2003,random_unitnorm,131,524,0.0,0.0036569098592735827,1.0,0.0,0.005621529184281826,1.0,0.30477577228168834,9.931670188903809,0.003809486050158739,12.114750862121582,0.10771019799994974
single_shape,TinyCNN,block2003,random_unitnorm,132,528,0.0,0.003606328391470015,1.0,0.0,0.005553513765335083,1.0,0.3047814150064575,9.9422607421875,0.004835804691538215,12.12936019897461,0.11625084300021626
single_shape,TinyCNN,block2003,random_unitnorm,133,532,0.0,0.0035538524389266968,1.0,0.0,0.0054879020899534225,1.0,0.3047794982649472,9.952759742736816,0.004210098355542868,12.143651962280273,0.10698386900003243
single_shape,TinyCNN,block2003,random_unitnorm,134,536,0.0,0.003503885061945766,1.0,0.0,0.005423333030194044,1.0,0.30479300851183083,9.963130950927734,0.004183417069725692,12.157914161682129,0.10652884899991477
single_shape,TinyCNN,block2003,random_unitnorm,135,540,0.0,0.0034554279991425574,1.0,0.0,0.00536311836913228,1.0,0.30481236671973844,9.97346019744873,0.0048289947444573045,12.172184944152832,0.10831888700022319
single_shape,TinyCNN,block2003,random_unitnorm,136,544,0.0,0.003405403287615627,1.0,0.0,0.005300898104906082,1.0,0.30481341927456646,9.983606338500977,0.004229808284435421,12.185957908630371,0.1064605919996211
single_shape,TinyCNN,block2003,random_unitnorm,137,548,0.0,0.003359361260663718,1.0,0.0,0.0052412571385502815,1.0,0.30480035479408163,9.993743896484375,0.003849981294479221,12.200079917907715,0.10632197399991128
single_shape,TinyCNN,block2003,random_unitnorm,138,552,0.0,0.0033139283768832684,1.0,0.0,0.0051815262995660305,1.0,0.3047906386186162,10.003870964050293,0.003864065103698522,12.214079856872559,0.1098121469999569
single_shape,TinyCNN,block2003,random_unitnorm,139,556,0.0,0.003269436943810433,1.0,0.0,0.005122775211930275,1.0,0.30479371515033693,10.01388931274414,0.004023789777420461,12.227888107299805,0.10994234600002528
single_shape,TinyCNN,block2003,random_unitnorm,140,560,0.0,0.0032253475510515273,1.0,0.0,0.005066643934696913,1.0,0.30480960109293503,10.023773193359375,0.0038549857563339174,12.24180793762207,0.1074041249999027
single_shape,TinyCNN,block2003,random_unitnorm,141,564,0.0,0.003182623127941042,1.0,0.0,0.005013253074139357,1.0,0.3048202843180203,10.033605575561523,0.004373448493424803,12.255507469177246,0.10847453999986101
single_shape,TinyCNN,block2003,random_unitnorm,142,568,0.0,0.003139014297630638,1.0,0.0,0.004958979319781065,1.0,0.3048147422670576,10.043405532836914,0.003772933327127248,12.268974304199219,0.10742640599983133
single_shape,TinyCNN,block2003,random_unitnorm,143,572,0.0,0.0030972123495303094,1.0,0.0,0.004905906040221453,1.0,0.30479938416294844,10.053075790405273,0.003555574861820787,12.282313346862793,0.10775887699992381
single_shape,TinyCNN,block2003,random_unitnorm,144,576,0.0,0.003057011461351067,1.0,0.0,0.004853737540543079,1.0,0.304789742724495,10.062663078308105,0.003943326650187373,12.295417785644531,0.10628277499972683
single_shape,TinyCNN,block2003,random_unitnorm,145,580,0.0,0.0030174257699400187,1.0,0.0,0.004800779279321432,1.0,0.3047951565398974,10.072244644165039,0.0036981995217502117,12.308395385742188,0.11612500199998976
single_shape,TinyCNN,block2003,random_unitnorm,146,584,0.0,0.002977510099299252,1.0,0.0,0.0047509511932730675,1.0,0.3048217781771791,10.081649780273438,0.0037833856767974794,12.321365356445312,0.10762535100002424
single_shape,TinyCNN,block2003,random_unitnorm,147,588,0.0,0.0029399420600384474,1.0,0.0,0.004700712393969297,1.0,0.30483809459868916,10.091163635253906,0.003580500546377152,12.334291458129883,0.10789783500013073
single_shape,TinyCNN,block2003,random_unitnorm,148,592,0.0,0.002901983680203557,1.0,0.0,0.004651498049497604,1.0,0.304837745045056,10.100525856018066,0.003036194306332618,12.34719467163086,0.10804576700002144
single_shape,TinyCNN,block2003,random_unitnorm,149,596,0.0,0.002864242997020483,1.0,0.0,0.004603362642228603,1.0,0.3048347955682471,10.109700202941895,0.0032535266946069896,12.359851837158203,0.10660061299995505
single_shape,TinyCNN,block2003,random_unitnorm,150,600,0.0,0.002830239973263815,1.0,0.0,0.004555689170956612,1.0,0.3048346588999953,10.118945121765137,0.0035116420476697385,12.372636795043945,0.10559694399989894
single_shape,TinyCNN,block2003,random_unitnorm,151,604,0.0,0.002793680236209184,1.0,0.0,0.004509347956627607,1.0,0.30484846123108333,10.128105163574219,0.00323973543709144,12.38525104522705,0.10734688999991704
single_shape,TinyCNN,block2003,random_unitnorm,152,608,0.0,0.0027594793355092406,1.0,0.0,0.004464136902242899,1.0,0.3048621618395078,10.13723087310791,0.003035107860341668,12.397886276245117,0.1135871199999201
single_shape,TinyCNN,block2003,random_unitnorm,153,612,0.0,0.002724377904087305,1.0,0.0,0.004420798271894455,1.0,0.3048667661887152,10.146206855773926,0.003086183685809374,12.41032886505127,0.10496459400019376
single_shape,TinyCNN,block2003,random_unitnorm,154,616,0.0,0.0026905694976449013,1.0,0.0,0.004377361852675676,1.0,0.3048737628420618,10.155119895935059,0.0028633493930101395,12.42259407043457,0.107294900999932
single_shape,TinyCNN,block2003,random_unitnorm,155,620,0.0,0.0026598492986522615,1.0,0.0,0.004334187600761652,1.0,0.30487446324903156,10.164081573486328,0.003364594478625804,12.434873580932617,0.11092034000012063
single_shape,TinyCNN,block2003,random_unitnorm,156,624,0.0,0.0026265529450029135,1.0,0.0,0.004291009157896042,1.0,0.30486394644141557,10.172889709472656,0.0029247308848425746,12.446805953979492,0.10957781400020394
single_shape,TinyCNN,block2003,random_unitnorm,157,628,0.0,0.002593569573946297,1.0,0.0,0.0042498111724853516,1.0,0.304864574073034,10.181503295898438,0.0030971572268754244,12.45866584777832,0.1065853549998792
single_shape,TinyCNN,block2003,random_unitnorm,158,632,0.0,0.0025632705073803663,1.0,0.0,0.004209638107568026,1.0,0.30486088617641904,10.190171241760254,0.0029535607900470495,12.470595359802246,0.1068833430003906
single_shape,TinyCNN,block2003,random_unitnorm,159,636,0.0,0.002533701714128256,1.0,0.0,0.004168497398495674,1.0,0.30485540167719966,10.198875427246094,0.002855974482372403,12.482492446899414,0.10648198899980343
single_shape,TinyCNN,block2003,random_unitnorm,160,640,0.0,0.0025046771625056863,1.0,0.0,0.004128412343561649,1.0,0.3048610156985526,10.207540512084961,0.00325246894499287,12.494494438171387,0.10749746600004073
single_shape,TinyCNN,block2003,random_unitnorm,161,644,0.0,0.0024745456175878644,1.0,0.0,0.0040886481292545795,1.0,0.30486380284801795,10.21607780456543,0.0027583104674704373,12.50609302520752,0.1307730690000426
single_shape,TinyCNN,block2003,random_unitnorm,162,648,0.0,0.0024442659050691873,1.0,0.0,0.004050312098115683,1.0,0.304868266757323,10.224390029907227,0.0028568085399456322,12.517349243164062,0.1079994589999842
single_shape,TinyCNN,block2003,random_unitnorm,163,652,0.0,0.0024177951272577047,1.0,0.0,0.004013615660369396,1.0,0.3048732679226836,10.232889175415039,0.0030725753167644143,12.528858184814453,0.10701141599975017
single_shape,TinyCNN,block2003,random_unitnorm,164,656,0.0,0.0023898878134787083,1.0,0.0,0.003976339474320412,1.0,0.30487721402168794,10.241277694702148,0.0029210157226771116,12.540580749511719,0.10718617800011998
single_shape,TinyCNN,block2003,random_unitnorm,165,660,0.0,0.00236296679941006,1.0,0.0,0.003939422778785229,1.0,0.30486763282759777,10.249676704406738,0.002722992794588208,12.552084922790527,0.1193322160002026
single_shape,TinyCNN,block2003,random_unitnorm,166,664,0.0,0.0023355965386144817,1.0,0.0,0.003903583623468876,1.0,0.3048537667896595,10.257916450500488,0.0029774706927128136,12.56336498260498,0.11530377799999769
single_shape,TinyCNN,block2003,random_unitnorm,167,668,0.0,0.002309695410076529,1.0,0.0,0.0038673116359859705,1.0,0.30485512183001673,10.26621150970459,0.0025218958617188036,12.57458209991455,0.12347677600018869
single_shape,TinyCNN,block2003,random_unitnorm,168,672,0.0,0.0022827158391010016,1.0,0.0,0.0038322180043905973,1.0,0.3048665900321116,10.274313926696777,0.0026416025939397514,12.58564567565918,0.13647010200020304
single_shape,TinyCNN,block2003,random_unitnorm,169,676,0.0,0.002257165848277509,1.0,0.0,0.003797339741140604,1.0,0.3048758442139399,10.282371520996094,0.0028185712872073054,12.596537590026855,0.12675820499998736
single_shape,TinyCNN,block2003,random_unitnorm,170,680,0.0,0.0022318806149996817,1.0,0.0,0.0037645914126187563,1.0,0.3048822313632846,10.29037094116211,0.0027142199978698045,12.607537269592285,0.12110526199967353
single_shape,TinyCNN,block2003,random_unitnorm,171,684,0.0,0.002208086254540831,1.0,0.0,0.0037312665954232216,1.0,0.3048716638267298,10.298338890075684,0.0029926474089734256,12.618497848510742,0.1066755470001226
single_shape,TinyCNN,block2003,random_unitnorm,172,688,0.0,0.002183965116273612,1.0,0.0,0.003698509419336915,1.0,0.3048602805623346,10.306269645690918,0.00293097022222355,12.629222869873047,0.1088486369999373
single_shape,TinyCNN,block2003,random_unitnorm,173,692,0.0,0.002159705210942775,1.0,0.0,0.0036668286193162203,1.0,0.30486309589110594,10.314151763916016,0.0024887874023988843,12.640106201171875,0.10624806899977557
single_shape,TinyCNN,block2003,random_unitnorm,174,696,0.0,0.002136307011824101,1.0,0.0,0.0036345766857266426,1.0,0.3048720711742261,10.32189655303955,0.0027639282634481788,12.65067195892334,0.1109110590000455
single_shape,TinyCNN,block2003,random_unitnorm,175,700,0.0,0.0021135563729330897,1.0,0.0,0.003604048164561391,1.0,0.3048796076269415,10.329691886901855,0.0026427232078276575,12.661445617675781,0.10583731299993815
single_shape,TinyCNN,block2003,random_unitnorm,176,704,0.0,0.0020905014243908226,1.0,0.0,0.003574104281142354,1.0,0.3048779910347409,10.337396621704102,0.0025944985973183066,12.671858787536621,0.1077481440001975
single_shape,TinyCNN,block2003,random_unitnorm,177,708,0.0,0.0020676146959885955,1.0,0.0,0.003543994389474392,1.0,0.3048813524225733,10.345069885253906,0.002167702332371846,12.682230949401855,0.10744764699984444
single_shape,TinyCNN,block2003,random_unitnorm,178,712,0.0,0.0020465069101192057,1.0,0.0,0.003513646312057972,1.0,0.30487783799626256,10.352738380432129,0.0022543586674146354,12.692607879638672,0.10751875799996924
single_shape,TinyCNN,block2003,random_unitnorm,179,716,0.0,0.0020252594258636236,1.0,0.0,0.003483464242890477,1.0,0.3048680779310148,10.360281944274902,0.0025496830348856747,12.702943801879883,0.10516421000011178
single_shape,TinyCNN,block2003,random_unitnorm,180,720,0.0,0.0020051687315572053,1.0,0.0,0.0034531964920461178,1.0,0.3048701439776814,10.367877960205078,0.0026079592353198677,12.713247299194336,0.10591672100008509
single_shape,TinyCNN,block2003,random_unitnorm,181,724,0.0,0.001983736641705036,1.0,0.0,0.003424088703468442,1.0,0.3048729195806679,10.375487327575684,0.0024018703843466938,12.723662376403809,0.10586405899994134
single_shape,TinyCNN,block2003,random_unitnorm,182,728,0.0,0.001962179725524038,1.0,0.0,0.0033969562500715256,1.0,0.3048707545075203,10.382935523986816,0.0023141104611568153,12.73379898071289,0.10650136499998553
single_shape,TinyCNN,block2003,random_unitnorm,183,732,0.0,0.0019422809418756515,1.0,0.0,0.0033697686158120632,1.0,0.30487080045787107,10.390366554260254,0.002498113928595558,12.744017601013184,0.10710299999982453
single_shape,TinyCNN,block2003,random_unitnorm,184,736,0.0,0.0019233532366342843,1.0,0.0,0.003342508338391781,1.0,0.3048685619014316,10.397873878479004,0.0025472455308772624,12.75427532196045,0.10702245699985724
single_shape,TinyCNN,block2003,random_unitnorm,185,740,0.0,0.001902691030409187,1.0,0.0,0.0033145134802907705,1.0,0.3048568542934137,10.405133247375488,0.002377910481300205,12.763980865478516,0.11268095500008712
single_shape,TinyCNN,block2003,random_unitnorm,186,744,0.0,0.0018842047429643571,1.0,0.0,0.0032877710182219744,1.0,0.30485232552012786,10.412418365478516,0.002853269688785076,12.773950576782227,0.10521846400024515
single_shape,TinyCNN,block2003,random_unitnorm,187,748,0.0,0.0018642715876922011,1.0,0.0,0.0032614138908684254,1.0,0.3048470923675929,10.419683456420898,0.0022838328732177615,12.78373908996582,0.10622372800025914
single_shape,TinyCNN,block2003,random_unitnorm,188,752,0.0,0.001846994535299018,1.0,0.0,0.0032343121711164713,1.0,0.304855367836381,10.42704963684082,0.0025260643451474607,12.793692588806152,0.10711846499998501
