task,architecture,block,condition,id_acc,test_ce,alignment,initial_alignment,semantic_auc,localization_iou,fidelity_selected,fidelity_random,cf_accuracy,cf_accuracy_random,nuisance_acc,nuisance_prediction_stability,nuisance_probability_l2,refit_test_acc,refit_val_acc,refit_converged,drift_l2,seconds,causal_usefulness,epoch,early_acc,first95,attained95,val_acc40,val_acc200,late_ce_slope
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.003145333379507,0.2828358060199172,0.1499386982306981,0.9748128255208331,0.3641379722600252,0.3271841815498045,0.1635274228469656,0.1822916716337204,0.065755208954215,1.0,1.0,0.0001401609624736,1.0,1.0,True,2.3559136390686035,0.4849758148193359,0.1636567587028389,200,0.8234375,8.0,True,1.0,1.0,-1.9829290309795117e-05
single_shape,TinyCNN,2007,template_init,1.0,0.007609371561557,0.627744025505712,1.0,0.976806640625,0.3277532217050676,0.419904633573703,0.1478120010645569,0.2903645932674408,0.0571289059880655,0.99609375,0.99609375,0.0005869485903531,1.0,1.0,True,2.612112045288086,0.4568235874176025,0.272092632509146,200,0.66953125,11.0,True,1.0,1.0,-2.5907265113428584e-05
single_shape,TinyCNN,2007,template_release,1.0,0.0070159276947379,0.6998566148344507,1.0,0.97332763671875,0.4044326200491461,0.4109899115801966,0.1635319305380087,0.3372395932674408,0.0673828114522621,0.99609375,0.99609375,0.0012823367724195,1.0,1.0,True,1.6627304553985596,0.4769401550292969,0.2474579810421878,200,0.666796875,11.0,True,1.0,1.0,-2.9527088732255247e-05
single_shape,TinyCNN,2007,template_retention_1,1.0,0.0895691439509391,0.960397275837762,1.0,0.9497273763020831,0.4949791462540185,0.6589185696330084,0.2917230679722709,0.45703125,0.0895182306994684,0.99609375,0.99609375,0.0015366319566965,1.0,1.0,True,0.2822099328041076,0.465087890625,0.3671955016607375,200,0.666796875,11.0,True,1.0,1.0,-0.00035225266128554504
single_shape,TinyCNN,2008,random,1.0,0.0026434566825628,0.2733970078883864,0.1520064339585546,0.978271484375,0.3909117981212889,0.3371735851931083,0.1404804589594861,0.2005208283662796,0.0590820306679233,1.0,1.0,1.5547362636425532e-05,1.0,1.0,True,2.2422072887420654,0.468198299407959,0.1966931262336222,200,0.73359375,10.0,True,1.0,1.0,-2.155657332474602e-05
single_shape,TinyCNN,2008,random_unitnorm,1.0,0.0027904463931918,0.2529280074626718,0.152006432747133,0.9689127604166666,0.3806116380189757,0.4353580308342141,0.1413752980645227,0.2916666567325592,0.0543619795935228,1.0,1.0,1.0944964742520824e-05,1.0,1.0,True,2.3147740364074707,0.4765286445617676,0.2939827327696913,200,0.675390625,10.0,True,1.0,1.0,-2.3504700406660056e-05
single_shape,TinyCNN,2008,template_init,1.0,0.0039359759539365,0.6212012877008175,1.0,0.9864501953125,0.4063726198593563,0.5325892328964028,0.1439865568927689,0.4205729067325592,0.0572916667442768,1.0,1.0,3.1348532502306625e-05,1.0,1.0,True,2.526224136352539,0.4496598243713379,0.3886026760036338,200,0.770703125,9.0,True,1.0,1.0,-2.9885276094695442e-05
single_shape,TinyCNN,2008,template_release,1.0,0.003822149708867,0.7175539486526024,1.0,0.9828694661458331,0.4343675038157338,0.4555200887347276,0.1519534664290049,0.296875,0.0646158856688998,1.0,1.0,1.527056701888796e-05,1.0,1.0,True,1.6221661567687988,0.466780424118042,0.3035666223057226,200,0.768359375,9.0,True,1.0,1.0,-3.607865524499331e-05
single_shape,TinyCNN,2008,template_retention_1,1.0,0.0749845206737518,0.9639066049485788,1.0,0.9501139322916666,0.516824247097803,0.6783219810418234,0.2806423842650163,0.5390625,0.0735677095653954,1.0,1.0,0.0009070145897567,1.0,1.0,True,0.2744825482368469,0.5392966270446777,0.397679596776807,200,0.768359375,9.0,True,1.0,1.0,-0.00037160164543560486
single_shape,TinyCNN,2009,random,1.0,0.0021768347360193,0.3028249836755248,0.1622195415009213,0.9752400716145834,0.4114241979792742,0.4507192140400773,0.1696892840932423,0.28125,0.0911458341142861,1.0,1.0,2.728019899223e-05,1.0,1.0,True,2.2374658584594727,0.4900925159454345,0.2810299299468349,200,0.747265625,8.0,True,1.0,1.0,-3.926270830452146e-05
single_shape,TinyCNN,2009,random_unitnorm,1.0,0.0023042457178235,0.277488196835352,0.1622195417059349,0.97833251953125,0.4118565746605087,0.4972277144604659,0.160024755047951,0.37890625,0.0791015640716068,1.0,1.0,2.63427609752398e-05,1.0,1.0,True,2.267754554748535,0.5170342922210693,0.3372029594125149,200,0.786328125,7.0,True,1.0,1.0,-3.8694917343391894e-05
single_shape,TinyCNN,2009,template_init,1.0,0.0031755464151501,0.6023456726721257,1.0,0.9821980794270831,0.4024220754057422,0.5288525579577803,0.1501320579580205,0.4244791567325592,0.0714518227032385,1.0,1.0,4.777379217557609e-05,1.0,0.99609375,True,2.477677345275879,0.4900770187377929,0.3787204999997597,200,0.831640625,6.0,True,1.0,1.0,-3.746393437784522e-05
single_shape,TinyCNN,2009,template_release,1.0,0.0035709317307919,0.6851251619448084,1.0,0.9753214518229169,0.3754692822423979,0.539553385356514,0.1655627460642551,0.4427083432674408,0.0826822927920147,1.0,1.0,0.000297383259749,1.0,1.0,True,1.6105471849441528,0.4992868900299072,0.3739906392922588,200,0.822265625,7.0,True,1.0,1.0,-5.580432103820727e-05
single_shape,TinyCNN,2009,template_retention_1,1.0,0.0788489878177642,0.956351792652708,1.0,0.9284261067708331,0.5331216862483963,0.5848342044300568,0.2848578736075602,0.4375,0.1165364591870457,1.0,1.0,0.0019700308330357,1.0,1.0,True,0.2889011204242706,0.5136668682098389,0.2999763308224966,200,0.822265625,7.0,True,1.0,1.0,-0.0003932199756005632
single_shape,TwoLayerCNN,2000,random,1.0,0.0003803117724601,0.2407085005796838,0.1264557816590009,0.8084920247395834,0.3099757859924917,0.1487039918333927,0.0978697836806915,0.0872395858168602,0.019368489869521,1.0,1.0,7.786524292896502e-06,1.0,1.0,True,1.357323169708252,0.9880688190460204,0.0508342081527012,200,0.733203125,7.0,True,1.0,1.0,-1.7016091365611969e-06
single_shape,TwoLayerCNN,2000,random_unitnorm,1.0,0.0005774953169748,0.1835933397271757,0.126455781575438,0.8329264322916666,0.2404267111897042,0.0982250251994144,0.1026096019320293,0.03515625,0.0174153646221384,1.0,1.0,9.530415809422266e-06,1.0,1.0,True,1.2893316745758057,0.9272181987762452,-0.0043845767326149,200,0.809765625,6.0,True,1.0,1.0,-1.5900675903236024e-06
single_shape,TwoLayerCNN,2000,template_init,1.0,0.0006149229593575,0.7932372894265634,1.0,0.8297119140625,0.4199653959946989,0.0795168514148549,0.085582298084114,0.0182291660457849,0.0182291665696539,1.0,1.0,1.6879050235729665e-05,1.0,1.0,True,1.350735425949097,0.843980073928833,-0.006065446669259,200,0.911328125,3.0,True,1.0,1.0,-1.6366740924154065e-06
single_shape,TwoLayerCNN,2000,template_release,1.0,0.0006019906140863,0.9477108730453748,1.0,0.8162027994791667,0.4571299788436703,0.1097807525889482,0.0789882053914503,0.0377604179084301,0.0126953121944097,1.0,1.0,1.8725320842349905e-05,1.0,1.0,True,0.4842645525932312,0.9251265525817872,0.0307925471974979,200,0.915234375,3.0,True,1.0,1.0,-1.4442658135876624e-06
single_shape,TwoLayerCNN,2000,template_retention_1,1.0,0.0021998523734509,0.9999440463251176,1.0,0.8535970052083334,0.4944803457751953,0.1642318234411882,0.1531440941910017,0.0338541679084301,0.0346679688664153,1.0,1.0,9.994259744416922e-05,1.0,1.0,True,0.01218525134027,0.8359298706054688,0.0110877292501864,200,0.915234375,3.0,True,1.0,0.99609375,1.119022586593757e-08
single_shape,TwoLayerCNN,2001,random,1.0,0.000227778480621,0.2211799657935853,0.1252327734113028,0.8467407226562499,0.3288344217619318,0.1220429731298656,0.0806063871239652,0.05859375,0.0148111980233807,1.0,1.0,1.0052734751297976e-06,1.0,1.0,True,1.2304538488388062,0.9596993923187256,0.0414365860059004,200,0.842578125,6.0,True,1.0,1.0,-4.411752544048247e-06
single_shape,TwoLayerCNN,2001,random_unitnorm,1.0,0.000330875016516,0.1960405704799962,0.1252327727857494,0.82427978515625,0.3334475588005491,0.0905312936339546,0.0658430459855051,0.0182291660457849,0.0073242188518634,1.0,1.0,3.820538495347137e-06,1.0,1.0,True,1.2431187629699707,0.9110891819000244,0.0246882476484494,200,0.883203125,5.0,True,1.0,1.0,-4.96824097791585e-06
single_shape,TwoLayerCNN,2001,template_init,1.0,0.0025541032664477,0.7803302555973686,1.0,0.81573486328125,0.4619975380001259,0.0631946001380311,0.0469395711298716,0.0078125,0.0017903646366903,1.0,1.0,0.0011410547886043,1.0,0.99609375,True,1.3631765842437744,1.0074732303619385,0.0162550290081595,200,0.913671875,4.0,True,1.0,0.99609375,3.027626754420511e-06
single_shape,TwoLayerCNN,2001,template_release,0.99609375,0.0060198917053639,0.934457371144262,1.0,0.8398030598958334,0.4533754187941687,0.0507085999493411,0.0578682938215143,0.00390625,0.0079752605088287,1.0,0.99609375,0.0041321264579892,0.99609375,1.0,True,0.5341551303863525,1.0236032009124756,-0.0071596938721732,200,0.91328125,4.0,True,1.0,1.0,-3.6574873891195994e-06
single_shape,TwoLayerCNN,2001,template_retention_1,0.99609375,0.0187393184751272,0.9999163260578058,1.0,0.8751424153645834,0.5307450781514533,0.1654641991487626,0.1446473879148139,0.0442708320915699,0.0362955726595828,1.0,0.99609375,0.0071934410370886,0.99609375,1.0,True,0.0149587802588939,0.9067811965942384,0.0208168112339487,200,0.91328125,4.0,True,1.0,1.0,-2.3710289689945e-05
single_shape,TwoLayerCNN,2002,random,1.0,0.0003758566454052,0.2632114721203559,0.1401126034148186,0.8568115234375,0.2469345108901478,0.0775797927159008,0.0573996316925761,0.03515625,0.0079752605233807,1.0,1.0,8.253295163740404e-06,1.0,1.0,True,1.2389682531356812,0.9122803211212158,0.0201801610233246,200,0.828515625,6.0,True,1.0,1.0,-7.439525342803492e-06
single_shape,TwoLayerCNN,2002,random_unitnorm,1.0,0.0003709274751599,0.2405288748916462,0.1401126037527042,0.8525797526041666,0.2262781486002062,0.0583920522054897,0.0628837615324352,0.0052083334885537,0.008463541889796,1.0,1.0,2.548709926486481e-05,1.0,1.0,True,1.24377179145813,0.8886241912841797,-0.0044917093269455,200,0.88359375,5.0,True,1.0,1.0,-6.303195298920862e-06
single_shape,TwoLayerCNN,2002,template_init,1.0,0.0004239794798195,0.8198176095327825,1.0,0.8411051432291666,0.4419284996070816,0.1389997625877804,0.0659224574615223,0.0572916679084301,0.0122070309880655,1.0,1.0,2.966884721899987e-06,1.0,1.0,True,1.2229465246200562,0.8789043426513672,0.0730773051262581,200,0.89453125,4.0,True,1.0,1.0,-5.5976468488514105e-06
single_shape,TwoLayerCNN,2002,template_release,1.0,0.0003725120914168,0.9514128560727596,1.0,0.8438720703125,0.4929134685039691,0.1922024277739169,0.0672729200396355,0.1458333283662796,0.0113932292006211,1.0,1.0,2.3098150450096e-06,1.0,1.0,True,0.4606185555458069,1.0251777172088623,0.1249295077342813,200,0.89296875,4.0,True,0.99609375,1.0,-5.973251081330363e-06
single_shape,TwoLayerCNN,2002,template_retention_1,1.0,0.0017555082449689,0.9999424062103576,1.0,0.87945556640625,0.5707988023695475,0.2312949512775336,0.1222586227572065,0.1770833283662796,0.020345052020275,1.0,1.0,1.7804613889893517e-05,1.0,1.0,True,0.0130014326423406,0.9940648078918456,0.1090363285203271,200,0.89296875,4.0,True,0.99609375,1.0,-2.8615783115752095e-05
single_shape,TwoLayerCNN,2003,random,1.0,0.0010118864011019,0.2278871465844764,0.156775295751193,0.88165283203125,0.2707247010989692,0.0801983700989509,0.0834423459819334,0.0104166669771075,0.0180664062936557,1.0,1.0,0.0001771254756022,1.0,1.0,True,1.2342402935028076,0.8914060592651367,-0.0032439758829825,200,0.7625,7.0,True,1.0,1.0,-2.812195584157137e-06
single_shape,TwoLayerCNN,2003,random_unitnorm,1.0,0.0003316528454888,0.2365020252267815,0.1567752974420785,0.8643595377604166,0.3250039221544554,0.066417905758321,0.0953043355938488,0.0130208330228924,0.0201822919480036,1.0,1.0,4.418621756485663e-06,1.0,1.0,True,1.2106273174285889,0.8374960422515869,-0.0288864298355277,200,0.81640625,6.0,True,1.0,1.0,-2.636608892625777e-06
single_shape,TwoLayerCNN,2003,template_init,1.0,0.0004884088411927,0.7995473443335044,1.0,0.8643391927083334,0.4770303259027069,0.1317813530000621,0.0851271889129559,0.03125,0.0091145832848269,1.0,1.0,0.0015558695886284,1.0,1.0,True,1.249048113822937,0.9140160083770752,0.0466541640871061,200,0.86484375,5.0,True,1.0,1.0,-3.936056387296526e-06
single_shape,TwoLayerCNN,2003,template_release,1.0,0.0005025800783187,0.938808383425353,1.0,0.8505045572916666,0.5093649888090956,0.148273521655494,0.0801795583792623,0.0533854179084301,0.0083007812645519,1.0,1.0,0.0014277176233008,1.0,1.0,True,0.5092969536781311,0.8580038547515869,0.0680939632762316,200,0.868359375,5.0,True,1.0,1.0,-3.368579441178638e-06
single_shape,TwoLayerCNN,2003,template_retention_1,1.0,0.0045909378677606,0.9999108049813088,1.0,0.8813069661458334,0.5667514046811665,0.1852238499259877,0.1441615269934667,0.0572916679084301,0.0239257815992459,0.99609375,0.99609375,0.0044055366888642,1.0,1.0,True,0.0161910876631736,0.832183837890625,0.041062322932521,200,0.868359375,5.0,True,1.0,1.0,-2.44146920180401e-05
single_shape,TwoLayerCNN,2004,random,1.0,0.000164004144608,0.2503282297784635,0.1514782645605717,0.8155110677083334,0.3635577127704901,0.1075938150495414,0.0645470641743828,0.028645833954215,0.0102539061335846,1.0,1.0,5.44286649528658e-07,1.0,1.0,True,1.293233871459961,0.881237268447876,0.0430467508751586,200,0.792578125,7.0,True,1.0,1.0,-3.4294848958786352e-06
single_shape,TwoLayerCNN,2004,random_unitnorm,1.0,0.0002047056623268,0.2321861235097576,0.1514782640967589,0.82501220703125,0.3895885100417431,0.0788979010623027,0.0692610020009421,0.0338541679084301,0.0104166667297249,1.0,1.0,3.234991368117335e-07,1.0,1.0,True,1.2969367504119873,0.8895792961120605,0.0096368990613606,200,0.855859375,6.0,True,1.0,1.0,-3.7199463537732933e-06
