task,architecture,block,condition,epoch,channel,nearest_template,assigned_template,nearest_cosine,assigned_cosine
single_shape,TinyCNN,2006,template_release,5,7,7,7,0.9846604682958912,0.9846604682958912
single_shape,TinyCNN,2006,template_release,5,8,8,8,0.9449884181752028,0.9449884181752028
single_shape,TinyCNN,2006,template_release,5,9,9,9,0.9811210776646367,0.9811210776646367
single_shape,TinyCNN,2006,template_release,5,10,10,10,0.9672516796641681,0.9672516796641681
single_shape,TinyCNN,2006,template_release,5,11,11,11,0.9790664883758969,0.9790664883758969
single_shape,TinyCNN,2006,template_release,5,12,12,12,0.9739757006210052,0.9739757006210052
single_shape,TinyCNN,2006,template_release,5,13,13,13,0.9759095449534959,0.9759095449534959
single_shape,TinyCNN,2006,template_release,5,14,14,14,0.977880779550058,0.977880779550058
single_shape,TinyCNN,2006,template_release,5,15,15,15,0.9679976936051994,0.9679976936051994
single_shape,TinyCNN,2006,template_release,10,0,0,0,0.8936830222735948,0.8936830222735948
single_shape,TinyCNN,2006,template_release,10,1,1,1,0.9471624042905551,0.9471624042905551
single_shape,TinyCNN,2006,template_release,10,2,2,2,0.9531222342087367,0.9531222342087367
single_shape,TinyCNN,2006,template_release,10,3,3,3,0.9209333220369559,0.9209333220369559
single_shape,TinyCNN,2006,template_release,10,4,4,4,0.970594533700106,0.970594533700106
single_shape,TinyCNN,2006,template_release,10,5,5,5,0.9727880550040177,0.9727880550040177
single_shape,TinyCNN,2006,template_release,10,6,6,6,0.9649956904474382,0.9649956904474382
single_shape,TinyCNN,2006,template_release,10,7,7,7,0.9802911938791147,0.9802911938791147
single_shape,TinyCNN,2006,template_release,10,8,8,8,0.8997172501790401,0.8997172501790401
single_shape,TinyCNN,2006,template_release,10,9,9,9,0.9659451576958146,0.9659451576958146
single_shape,TinyCNN,2006,template_release,10,10,10,10,0.94841520690603,0.94841520690603
single_shape,TinyCNN,2006,template_release,10,11,11,11,0.9747444993528883,0.9747444993528883
single_shape,TinyCNN,2006,template_release,10,12,12,12,0.9618515315674806,0.9618515315674806
single_shape,TinyCNN,2006,template_release,10,13,13,13,0.9620906531197493,0.9620906531197493
single_shape,TinyCNN,2006,template_release,10,14,14,14,0.9671841341931636,0.9671841341931636
single_shape,TinyCNN,2006,template_release,10,15,15,15,0.9312692808972184,0.9312692808972184
single_shape,TinyCNN,2006,template_release,20,0,0,0,0.804377058407559,0.804377058407559
single_shape,TinyCNN,2006,template_release,20,1,1,1,0.9190679522621793,0.9190679522621793
single_shape,TinyCNN,2006,template_release,20,2,2,2,0.9260750985825933,0.9260750985825933
single_shape,TinyCNN,2006,template_release,20,3,2,3,0.8039123437118743,0.8002808779701494
single_shape,TinyCNN,2006,template_release,20,4,4,4,0.9259355997720035,0.9259355997720035
single_shape,TinyCNN,2006,template_release,20,5,5,5,0.9632959517577269,0.9632959517577269
single_shape,TinyCNN,2006,template_release,20,6,6,6,0.9385130575393593,0.9385130575393593
single_shape,TinyCNN,2006,template_release,20,7,7,7,0.9698680323252397,0.9698680323252397
single_shape,TinyCNN,2006,template_release,20,8,8,8,0.8336373836370523,0.8336373836370523
single_shape,TinyCNN,2006,template_release,20,9,9,9,0.957953446322674,0.957953446322674
single_shape,TinyCNN,2006,template_release,20,10,10,10,0.9470588348755925,0.9470588348755925
single_shape,TinyCNN,2006,template_release,20,11,11,11,0.9704585757428861,0.9704585757428861
single_shape,TinyCNN,2006,template_release,20,12,12,12,0.9156697677988788,0.9156697677988788
single_shape,TinyCNN,2006,template_release,20,13,13,13,0.9359010505320726,0.9359010505320726
single_shape,TinyCNN,2006,template_release,20,14,14,14,0.9482356732146416,0.9482356732146416
single_shape,TinyCNN,2006,template_release,20,15,15,15,0.8993584613318584,0.8993584613318584
single_shape,TinyCNN,2006,template_release,40,0,0,0,0.7452365444458587,0.7452365444458587
single_shape,TinyCNN,2006,template_release,40,1,1,1,0.8825217392474869,0.8825217392474869
single_shape,TinyCNN,2006,template_release,40,2,2,2,0.8940486154350474,0.8940486154350474
single_shape,TinyCNN,2006,template_release,40,3,2,3,0.7763825663980266,0.776367683980522
single_shape,TinyCNN,2006,template_release,40,4,4,4,0.8858427938370084,0.8858427938370084
single_shape,TinyCNN,2006,template_release,40,5,5,5,0.9554737084897463,0.9554737084897463
single_shape,TinyCNN,2006,template_release,40,6,6,6,0.9271023813522014,0.9271023813522014
single_shape,TinyCNN,2006,template_release,40,7,7,7,0.9606212698797162,0.9606212698797162
single_shape,TinyCNN,2006,template_release,40,8,8,8,0.8057565339018781,0.8057565339018781
single_shape,TinyCNN,2006,template_release,40,9,9,9,0.9524141422093785,0.9524141422093785
single_shape,TinyCNN,2006,template_release,40,10,10,10,0.9459666789654855,0.9459666789654855
single_shape,TinyCNN,2006,template_release,40,11,11,11,0.9738215697522422,0.9738215697522422
single_shape,TinyCNN,2006,template_release,40,12,12,12,0.8741996966113421,0.8741996966113421
single_shape,TinyCNN,2006,template_release,40,13,13,13,0.9173516815080629,0.9173516815080629
single_shape,TinyCNN,2006,template_release,40,14,14,14,0.9386372120858304,0.9386372120858304
single_shape,TinyCNN,2006,template_release,40,15,15,15,0.8747573529006297,0.8747573529006297
single_shape,TinyCNN,2006,template_release,80,0,1,0,0.6658725971200334,0.6529347440549167
single_shape,TinyCNN,2006,template_release,80,1,1,1,0.7709314573560412,0.7709314573560412
single_shape,TinyCNN,2006,template_release,80,2,2,2,0.783312958902074,0.783312958902074
single_shape,TinyCNN,2006,template_release,80,3,2,3,0.7036152576815169,0.6904885158415374
single_shape,TinyCNN,2006,template_release,80,4,4,4,0.771519326906572,0.771519326906572
single_shape,TinyCNN,2006,template_release,80,5,5,5,0.86097350774108,0.86097350774108
single_shape,TinyCNN,2006,template_release,80,6,6,6,0.8558737331617476,0.8558737331617476
single_shape,TinyCNN,2006,template_release,80,7,7,7,0.8923441261821604,0.8923441261821604
single_shape,TinyCNN,2006,template_release,80,8,8,8,0.7614963243770132,0.7614963243770132
single_shape,TinyCNN,2006,template_release,80,9,9,9,0.8989195180479693,0.8989195180479693
single_shape,TinyCNN,2006,template_release,80,10,10,10,0.8818555137219427,0.8818555137219427
single_shape,TinyCNN,2006,template_release,80,11,11,11,0.9259346553105169,0.9259346553105169
single_shape,TinyCNN,2006,template_release,80,12,12,12,0.7330351315687639,0.7330351315687639
single_shape,TinyCNN,2006,template_release,80,13,13,13,0.8504265958118731,0.8504265958118731
single_shape,TinyCNN,2006,template_release,80,14,14,14,0.870397050236218,0.870397050236218
single_shape,TinyCNN,2006,template_release,80,15,15,15,0.7600476968776275,0.7600476968776275
single_shape,TinyCNN,2006,template_release,120,0,1,0,0.6198355718669468,0.5969512629888019
single_shape,TinyCNN,2006,template_release,120,1,1,1,0.6287831809607118,0.6287831809607118
single_shape,TinyCNN,2006,template_release,120,2,2,2,0.6664207572146893,0.6664207572146893
single_shape,TinyCNN,2006,template_release,120,3,2,3,0.6516121507639844,0.6212927343487402
single_shape,TinyCNN,2006,template_release,120,4,4,4,0.5540123969594896,0.5540123969594896
single_shape,TinyCNN,2006,template_release,120,5,5,5,0.7566978161605008,0.7566978161605008
single_shape,TinyCNN,2006,template_release,120,6,6,6,0.7650535807172569,0.7650535807172569
single_shape,TinyCNN,2006,template_release,120,7,7,7,0.759402083847901,0.759402083847901
single_shape,TinyCNN,2006,template_release,120,8,8,8,0.7031572634808628,0.7031572634808628
single_shape,TinyCNN,2006,template_release,120,9,9,9,0.8195917569112642,0.8195917569112642
single_shape,TinyCNN,2006,template_release,120,10,9,10,0.736025427231568,0.7331447338982818
single_shape,TinyCNN,2006,template_release,120,11,11,11,0.7908569315410859,0.7908569315410859
single_shape,TinyCNN,2006,template_release,120,12,12,12,0.6133241662061613,0.6133241662061613
single_shape,TinyCNN,2006,template_release,120,13,13,13,0.7696834421480362,0.7696834421480362
single_shape,TinyCNN,2006,template_release,120,14,14,14,0.7467767766488596,0.7467767766488596
single_shape,TinyCNN,2006,template_release,120,15,15,15,0.6713683572065426,0.6713683572065426
single_shape,TinyCNN,2006,template_release,160,0,1,0,0.6136641342086134,0.5866949927769125
single_shape,TinyCNN,2006,template_release,160,1,1,1,0.5859087198264247,0.5859087198264247
single_shape,TinyCNN,2006,template_release,160,2,2,2,0.6426700793684623,0.6426700793684623
single_shape,TinyCNN,2006,template_release,160,3,2,3,0.6415217507426991,0.6106012698863534
single_shape,TinyCNN,2006,template_release,160,4,4,4,0.48558487422489216,0.48558487422489216
single_shape,TinyCNN,2006,template_release,160,5,5,5,0.7412764537168534,0.7412764537168534
single_shape,TinyCNN,2006,template_release,160,6,6,6,0.75073564081179,0.75073564081179
single_shape,TinyCNN,2006,template_release,160,7,7,7,0.7361067292031123,0.7361067292031123
single_shape,TinyCNN,2006,template_release,160,8,8,8,0.6859898929873917,0.6859898929873917
single_shape,TinyCNN,2006,template_release,160,9,9,9,0.7941574876770296,0.7941574876770296
single_shape,TinyCNN,2006,template_release,160,10,9,10,0.714982399833832,0.6934471925471588
single_shape,TinyCNN,2006,template_release,160,11,11,11,0.742449329236056,0.742449329236056
single_shape,TinyCNN,2006,template_release,160,12,12,12,0.5887138903428232,0.5887138903428232
single_shape,TinyCNN,2006,template_release,160,13,13,13,0.7487623088161314,0.7487623088161314
single_shape,TinyCNN,2006,template_release,160,14,14,14,0.7097699247302041,0.7097699247302041
single_shape,TinyCNN,2006,template_release,160,15,15,15,0.6524798844766049,0.6524798844766049
single_shape,TinyCNN,2006,template_release,200,0,1,0,0.611429614574553,0.5821241931028095
single_shape,TinyCNN,2006,template_release,200,1,1,1,0.5606127720646321,0.5606127720646321
single_shape,TinyCNN,2006,template_release,200,2,2,2,0.6297450460049905,0.6297450460049905
single_shape,TinyCNN,2006,template_release,200,3,2,3,0.6367880533925475,0.6060930177881141
single_shape,TinyCNN,2006,template_release,200,4,4,4,0.4527544216937166,0.4527544216937166
single_shape,TinyCNN,2006,template_release,200,5,5,5,0.7314077153338847,0.7314077153338847
single_shape,TinyCNN,2006,template_release,200,6,6,6,0.743802543118034,0.743802543118034
single_shape,TinyCNN,2006,template_release,200,7,6,7,0.7216755379379596,0.7214346780658413
single_shape,TinyCNN,2006,template_release,200,8,8,8,0.6757626122690861,0.6757626122690861
single_shape,TinyCNN,2006,template_release,200,9,9,9,0.778566603359088,0.778566603359088
single_shape,TinyCNN,2006,template_release,200,10,9,10,0.704003439823996,0.6724849700240467
single_shape,TinyCNN,2006,template_release,200,11,11,11,0.7135279005055671,0.7135279005055671
single_shape,TinyCNN,2006,template_release,200,12,12,12,0.5756871712572369,0.5756871712572369
single_shape,TinyCNN,2006,template_release,200,13,13,13,0.7373881484349402,0.7373881484349402
single_shape,TinyCNN,2006,template_release,200,14,14,14,0.6893223913277133,0.6893223913277133
single_shape,TinyCNN,2006,template_release,200,15,15,15,0.6421330766959474,0.6421330766959474
single_shape,TinyCNN,2007,random,0,0,14,14,0.1634824156848594,0.1634824156848594
single_shape,TinyCNN,2007,random,0,1,15,0,0.07303297445642745,0.002076551726888519
single_shape,TinyCNN,2007,random,0,2,0,12,0.07395168959100513,0.052552412388644346
single_shape,TinyCNN,2007,random,0,3,8,3,0.13269365389050472,0.08737898549768104
single_shape,TinyCNN,2007,random,0,4,7,7,0.1903330754333124,0.1903330754333124
single_shape,TinyCNN,2007,random,0,5,10,10,0.04454732101881243,0.04454732101881243
single_shape,TinyCNN,2007,random,0,6,15,2,0.1007178195119368,-0.016861777264749626
single_shape,TinyCNN,2007,random,0,7,15,15,0.23581835298863044,0.23581835298863044
single_shape,TinyCNN,2007,random,0,8,15,1,0.09386241924851846,0.05526530400085486
single_shape,TinyCNN,2007,random,0,9,5,5,0.18089305047009346,0.18089305047009346
single_shape,TinyCNN,2007,random,0,10,12,9,0.08157623076203815,0.07429263741686055
single_shape,TinyCNN,2007,random,0,11,4,4,0.26586827293546583,0.26586827293546583
single_shape,TinyCNN,2007,random,0,12,13,13,0.3067785306103892,0.3067785306103892
single_shape,TinyCNN,2007,random,0,13,6,6,0.08005795284122014,0.08005795284122014
single_shape,TinyCNN,2007,random,0,14,11,8,0.22445702159356767,0.19318149251901381
single_shape,TinyCNN,2007,random,0,15,14,11,0.15094838813555483,0.13627986250045102
single_shape,TinyCNN,2007,random,1,0,14,4,0.1829982582153271,0.06368467726201729
single_shape,TinyCNN,2007,random,1,1,15,0,0.08662142644709687,0.06173610805504423
single_shape,TinyCNN,2007,random,1,2,12,12,0.06037504081961987,0.06037504081961987
single_shape,TinyCNN,2007,random,1,3,8,8,0.1345218475554368,0.1345218475554368
single_shape,TinyCNN,2007,random,1,4,7,7,0.22418183325775948,0.22418183325775948
single_shape,TinyCNN,2007,random,1,5,0,10,0.030927580819363722,0.027307257989395036
single_shape,TinyCNN,2007,random,1,6,15,1,0.09497024389099937,0.0041275007964223925
single_shape,TinyCNN,2007,random,1,7,15,15,0.25333466177508285,0.25333466177508285
single_shape,TinyCNN,2007,random,1,8,15,2,0.10811370875713301,0.0690638391939766
single_shape,TinyCNN,2007,random,1,9,6,5,0.1685332340702858,0.15349163550790088
single_shape,TinyCNN,2007,random,1,10,7,9,0.1001057726840973,0.042514487194090955
single_shape,TinyCNN,2007,random,1,11,3,3,0.2781688596640521,0.2781688596640521
single_shape,TinyCNN,2007,random,1,12,13,13,0.3225364825316648,0.3225364825316648
single_shape,TinyCNN,2007,random,1,13,7,6,0.08820230980758204,0.08325880250257828
single_shape,TinyCNN,2007,random,1,14,11,11,0.23651882869131138,0.23651882869131138
single_shape,TinyCNN,2007,random,1,15,14,14,0.13321790380280985,0.13321790380280985
single_shape,TinyCNN,2007,random,5,0,15,14,0.24934874545213062,0.23465224150930267
single_shape,TinyCNN,2007,random,5,1,0,0,0.15178450945276503,0.15178450945276503
single_shape,TinyCNN,2007,random,5,2,12,8,0.1096499545636087,0.08985769815467896
single_shape,TinyCNN,2007,random,5,3,5,4,0.24405656441325638,0.22611541947164937
single_shape,TinyCNN,2007,random,5,4,7,5,0.24644507141685829,0.13239700179934358
single_shape,TinyCNN,2007,random,5,5,0,12,0.0005276176778884395,-0.015910634762158177
single_shape,TinyCNN,2007,random,5,6,15,1,0.13193227061116453,0.005665045463971546
single_shape,TinyCNN,2007,random,5,7,15,15,0.26903542085071536,0.26903542085071536
single_shape,TinyCNN,2007,random,5,8,1,2,0.23399103800645452,0.22146929570664403
single_shape,TinyCNN,2007,random,5,9,7,6,0.2323961817329203,0.1664573688364474
single_shape,TinyCNN,2007,random,5,10,7,7,0.13492511928824846,0.13492511928824846
single_shape,TinyCNN,2007,random,5,11,3,3,0.3788738943612846,0.3788738943612846
single_shape,TinyCNN,2007,random,5,12,13,13,0.3529060813487148,0.3529060813487148
single_shape,TinyCNN,2007,random,5,13,15,9,0.1673749857210852,-0.002862433151352162
single_shape,TinyCNN,2007,random,5,14,11,11,0.28962656100335615,0.28962656100335615
single_shape,TinyCNN,2007,random,5,15,15,10,0.20280822217640151,0.07672613023587685
single_shape,TinyCNN,2007,random,10,0,15,4,0.32479312831799645,0.1623486642760479
single_shape,TinyCNN,2007,random,10,1,15,0,0.1813305379835272,0.17297625475499268
single_shape,TinyCNN,2007,random,10,2,12,8,0.09456231057724972,0.07000987360422059
single_shape,TinyCNN,2007,random,10,3,5,9,0.27380469542235747,0.2101713089247069
single_shape,TinyCNN,2007,random,10,4,7,5,0.2581029408309719,0.1442280206362163
single_shape,TinyCNN,2007,random,10,5,0,12,0.026969134060268896,0.002573118081350306
single_shape,TinyCNN,2007,random,10,6,15,1,0.19598804226456878,-0.0032086546381024134
single_shape,TinyCNN,2007,random,10,7,15,10,0.23320440519730273,0.06081101173158194
single_shape,TinyCNN,2007,random,10,8,1,2,0.2591231943713606,0.24486824072290786
single_shape,TinyCNN,2007,random,10,9,7,6,0.29148583556961294,0.20851602756521037
single_shape,TinyCNN,2007,random,10,10,7,7,0.20415285714544218,0.20415285714544218
single_shape,TinyCNN,2007,random,10,11,3,3,0.4144531133590726,0.4144531133590726
